game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20140301,5:00p,Xavier,Creighton,XAV,CREI,75,69,6,2.5,1,46%,+120,-140,143.5,143.5,40%,61%
,,,20140301,5:30p,Georgia State,Texas State,GAST,TXST,66,55,11,-7.5,1,65%,-325,+295,128,128,85%,84%
,,,20140301,5:30p,Texas State,Georgia State,TXST,GAST,55,66,-11,7.5,0,35%,+295,-325,128,128,15%,16%
,,,20140301,6:00p,Minnesota,Michigan,MINN,MICH,56,66,-10,+9,0,50%,+420,-475,136.5,136.5,51%,76%
,,,20140301,6:00p,Michigan,Minnesota,MICH,MINN,66,56,10,-9,1,50%,-475,+420,136.5,136.5,49%,24%
,,,20140301,6:00p,Saint Louis,Virginia Commonwealth,SLU,VCU,56,67,-11,+4.5,0,45%,+175,-190,135.5,135.5,55%,36%
,,,20140301,6:00p,Virginia Commonwealth,Saint Louis,VCU,SLU,67,56,11,-4.5,1,55%,-190,+175,135.5,135.5,45%,64%
,,,20140301,6:00p,Brown,Princeton,BRWN,PRIN,64,69,-5,+5.5,0,67%,+220,-300,133.5,133.5,52%,76%
,,,20140301,6:00p,Princeton,Brown,PRIN,BRWN,69,64,5,-5.5,1,33%,-300,+220,133.5,133.5,48%,24%
,,,20140301,6:00p,Western Michigan,Toledo,WMU,TOL,85,96,-11,+6,0,47%,+240,-260,149.5,149.5,40%,71%
,,,20140301,6:00p,Toledo,Western Michigan,TOL,WMU,96,85,11,-6,1,53%,-260,+240,149.5,149.5,60%,29%
,,,20140301,6:00p,California,Arizona State,CAL,ASU,60,78,-18,+3.5,0,46%,+150,-160,141,141,33%,57%
,,,20140301,6:00p,Arizona State,California,ASU,CAL,78,60,18,-3.5,1,0%,-160,+150,141,141,67%,43%
,,,20140301,6:00p,Kentucky,South Carolina,UK,SCAR,67,72,-5,-10,0,65%,-570,+435,140.5,140.5,84%,34%
,,,20140301,6:00p,South Carolina,Kentucky,SCAR,UK,72,67,5,10,1,35%,+435,-570,140.5,140.5,16%,66%
,,,20140301,6:00p,Portland,Pacific,PORT,PAC,65,68,-3,+5,0,52%,+185,-200,143,143,47%,38%
,,,20140301,6:00p,Pacific,Portland,PAC,PORT,68,65,3,-5,1,48%,-200,+185,143,143,53%,62%
,,,20140301,6:05p,Boise State,Wyoming,BSU,WYO,72,63,9,-3,1,59%,-160,+150,126.5,126.5,65%,75%
,,,20140301,6:05p,Wyoming,Boise State,WYO,BSU,63,72,-9,3,0,41%,+150,-160,126.5,126.5,35%,25%
,,,20140301,6:30p,Rice,Middle Tennessee,RICE,MTU,41,65,-24,+18,0,35%,+2250,-4500,124,124,30%,5%
,,,20140301,6:30p,Middle Tennessee,Rice,MTU,RICE,65,41,24,-18,1,65%,-4500,+2250,124,124,70%,NaN
,,,20140301,6:00p,Ole Miss,Texas A&M,MISS,TXAM,60,71,-11,+1.5,0,44%,+107,-117,130.5,130.5,35%,31%
,,,20140301,6:00p,Texas A&M,Ole Miss,TXAM,MISS,71,60,11,-1.5,1,56%,-117,+107,130.5,130.5,65%,69%
,,,20140301,7:00p,Bowling Green,Akron,BGSU,AKR,47,57,-10,+7.5,0,64%,+305,-335,126,126,48%,NaN
,,,20140301,7:00p,Akron,Bowling Green,AKR,BGSU,57,47,10,-7.5,1,36%,-335,+305,126,126,52%,53%
,,,20140301,7:05p,Oakland,Youngstown State,OAK,YSU,87,81,6,+4.5,1,50%,+170,-185,158,158,33%,19%
,,,20140301,7:05p,Youngstown State,Oakland,YSU,OAK,81,87,-6,-4.5,0,50%,-185,+170,158,158,67%,81%
,,,20140301,7:00p,Columbia,Harvard,CLMB,HARV,47,80,-33,+11,0,45%,+555,-680,128,128,30%,14%
,,,20140301,7:00p,Harvard,Columbia,HARV,CLMB,80,47,33,-11,1,55%,-680,+555,128,128,70%,86%
,,,20140301,7:00p,Cornell,Dartmouth,COR,DART,78,87,-9,+9.5,0,47%,+378,-425,137.5,137.5,42%,56%
,,,20140301,7:00p,Dartmouth,Cornell,DART,COR,87,78,9,-9.5,1,53%,-425,+378,137.5,137.5,58%,44%
,,,20140301,7:00p,James Madison,Hofstra,JMU,HOF,71,82,-11,+3.5,0,47%,+155,-165,132,132,34%,15%
,,,20140301,7:00p,Hofstra,James Madison,HOF,JMU,82,71,11,-3.5,1,54%,-165,+155,132,132,66%,85%
,,,20140301,7:00p,Yale,Pennsylvania,YALE,PENN,70,63,7,-3,1,55%,-150,+140,134,134,73%,90%
,,,20140301,7:00p,Pennsylvania,Yale,PENN,YALE,63,70,-7,3,0,45%,+140,-150,134,134,27%,10%
,,,20140301,7:00p,Iowa State,Kansas State,ISU,KSU,73,80,-7,+2,0,37%,+125,-135,142,142,33%,36%
,,,20140301,7:00p,Kansas State,Iowa State,KSU,ISU,80,73,7,-2,1,63%,-135,+125,142,142,67%,64%
,,,20140301,1:00p,Northern Iowa,Indiana State,UNI,INST,71,69,2,+2.5,1,37%,+130,-140,137.5,137.5,21%,17%
,,,20140301,1:00p,Indiana State,Northern Iowa,INST,UNI,69,71,-2,-2.5,0,63%,-140,+130,137.5,137.5,79%,83%
,,,20140301,8:00p,Santa Clara,Pepperdine,SCU,PEPP,86,78,8,+5.5,1,38%,+195,-215,136,136,37%,16%
,,,20140301,8:00p,Pepperdine,Santa Clara,PEPP,SCU,78,86,-8,-5.5,0,62%,-215,+195,136,136,63%,84%
,,,20140301,4:00p,Green Bay,Detroit,GB,DET,75,66,9,-5.5,1,53%,-230,+210,137,137,68%,NaN
,,,20140301,4:00p,Detroit,Green Bay,DET,GB,66,75,-9,5.5,0,47%,+210,-230,137,137,32%,NaN
,,,20140301,2:00p,Missouri State,Wichita State,MOSU,WICH,45,68,-23,+16.5,0,57%,+1500,-3000,135.5,135.5,55%,68%
,,,20140301,2:00p,Wichita State,Missouri State,WICH,MOSU,68,45,23,-16.5,1,43%,-3000,+1500,135.5,135.5,45%,32%
,,,20140301,4:05p,Illinois State,Southern Illinois,ILST,SIU,65,66,-1,+3,0,32%,+138,-140,135.5,135.5,25%,11%
,,,20140301,4:05p,Southern Illinois,Illinois State,SIU,ILST,66,65,1,-3,1,68%,-140,+138,135.5,135.5,75%,89%
,,,20140301,8:00p,Arkansas State,Arkansas-Little Rock,ARST,UALR,67,74,-7,-2.5,0,67%,-135,+125,142,142,70%,83%
,,,20140301,8:00p,Arkansas-Little Rock,Arkansas State,UALR,ARST,74,67,7,2.5,1,33%,+125,-135,142,142,30%,17%
,,,20140301,8:05p,Utah State,San Jose State,USU,SJSU,75,58,17,-8.5,1,62%,-445,+395,129.5,129.5,76%,81%
,,,20140301,8:05p,San Jose State,Utah State,SJSU,USU,58,75,-17,8.5,0,38%,+395,-445,129.5,129.5,24%,19%
,,,20140301,3:05p,Bradley,Drake,BRAD,DRKE,66,71,-5,+5.5,0,47%,+210,-230,126.5,126.5,NaN,48%
,,,20140301,3:05p,Drake,Bradley,DRKE,BRAD,71,66,5,-5.5,1,53%,-230,+210,126.5,126.5,NaN,52%
,,,20140301,8:30p,Western Kentucky,Texas-Arlington,WKU,UTA,73,80,-7,-1,0,65%,-112,+102,142.5,142.5,78%,92%
,,,20140301,8:30p,Texas-Arlington,Western Kentucky,UTA,WKU,80,73,7,1,1,35%,+102,-112,142.5,142.5,22%,8%
,,,20140301,9:00p,Kansas,Oklahoma State,KU,OKST,65,72,-7,+1.5,0,49%,+105,-125,148.5,148.5,56%,58%
,,,20140301,9:00p,Oklahoma State,Kansas,OKST,KU,72,65,7,-1.5,1,51%,-125,+105,148.5,148.5,44%,42%
,,,20140301,9:00p,Houston,Temple,HOU,TEM,89,79,10,+3.5,1,44%,+150,-160,147.5,147.5,54%,43%
,,,20140301,9:00p,Temple,Houston,TEM,HOU,79,89,-10,-3.5,0,56%,-160,+150,147.5,147.5,46%,57%
,,,20140301,8:00p,UC Santa Barbara,UC Davis,UCSB,UCD,67,54,13,-7,1,55%,-300,+270,142,142,50%,68%
,,,20140301,8:00p,UC Davis,UC Santa Barbara,UCD,UCSB,54,67,-13,7,0,45%,+270,-300,142,142,50%,32%
,,,20140301,9:00p,Long Beach State,Cal State Fullerton,LBSU,CSF,76,84,-8,-4.5,0,69%,-200,+170,140.5,140.5,69%,65%
,,,20140301,9:00p,Cal State Fullerton,Long Beach State,CSF,LBSU,84,76,8,4.5,1,31%,+170,-200,140.5,140.5,31%,35%
,,,20140301,11:00p,Cal Poly,UC Irvine,CP,UCI,48,55,-7,+8.5,0,37%,+355,-400,122.5,122.5,19%,NaN
,,,20140301,11:00p,UC Irvine,Cal Poly,UCI,CP,55,48,7,-8.5,1,63%,-400,+355,122.5,122.5,81%,71%
,,,20140301,10:00p,Cal State Northridge,UC Riverside,CSN,UCRV,105,106,-1,+2.5,0,38%,+120,-130,146.5,146.5,50%,19%
,,,20140301,10:00p,UC Riverside,Cal State Northridge,UCRV,CSN,106,105,1,-2.5,1,62%,-130,+120,146.5,146.5,50%,81%
,,,20140301,10:05p,San Diego State,Fresno State,SDSU,FRES,82,67,15,-4,1,55%,-185,+165,134,134,70%,61%
,,,20140301,10:05p,Fresno State,San Diego State,FRES,SDSU,67,82,-15,4,0,45%,+165,-185,134,134,30%,39%
,,,20140301,10:00p,San Francisco,Loyola Marymount,SF,LMU,65,61,4,-4.5,1,68%,-185,+170,150,150,87%,94%
,,,20140301,10:00p,Loyola Marymount,San Francisco,LMU,SF,61,65,-4,4.5,0,32%,+170,-185,150,150,13%,6%
,,,20140301,2:07p,IPFW,Nebraska-Omaha,IPFW,NEOM,96,95,1,+3,1,60%,+150,-160,158,158,69%,72%
,,,20140301,2:07p,Nebraska-Omaha,IPFW,NEOM,IPFW,95,96,-1,-3,0,40%,-160,+150,158,158,31%,28%
,,,20140301,3:00p,Eastern Washington,North Dakota,EWU,UND,67,69,-2,+5.5,0,49%,+210,-230,159.5,159.5,NaN,17%
,,,20140301,3:00p,North Dakota,Eastern Washington,UND,EWU,69,67,2,-5.5,1,51%,-230,+210,159.5,159.5,NaN,83%
,,,20140301,5:00p,Austin Peay,Tennessee-Martin,PEAY,UTM,88,85,3,+1.5,1,53%,+115,-125,161,161,59%,NaN
,,,20140301,5:00p,Tennessee-Martin,Austin Peay,UTM,PEAY,85,88,-3,-1.5,0,47%,-125,+115,161,161,41%,15%
,,,20140301,5:30p,Belmont,Jacksonville State,BEL,JVST,76,53,23,-8.5,1,68%,-405,+360,142.5,142.5,84%,93%
,,,20140301,5:30p,Jacksonville State,Belmont,JVST,BEL,53,76,-23,8.5,0,32%,+360,-405,142.5,142.5,16%,7%
,,,20140301,6:30p,Murray State,Southeast Missouri State,MURR,SEMO,115,118,-3,+1.5,0,59%,+110,-120,152.5,152.5,74%,78%
,,,20140301,6:30p,Southeast Missouri State,Murray State,SEMO,MURR,118,115,3,-1.5,1,41%,-120,+110,152.5,152.5,26%,22%
,,,20140301,7:00p,Appalachian State,Chattanooga,APP,CHAT,44,63,-19,+7.5,0,59%,+320,-355,143.5,143.5,41%,52%
,,,20140301,7:00p,Chattanooga,Appalachian State,CHAT,APP,63,44,19,-7.5,1,41%,-355,+320,143.5,143.5,59%,NaN
,,,20140301,7:00p,UNC Greensboro,Wofford,UNCG,WOF,73,71,2,+11.5,1,61%,+555,-680,129,129,64%,59%
,,,20140301,7:00p,Wofford,UNC Greensboro,WOF,UNCG,71,73,-2,-11.5,0,39%,-680,+555,129,129,36%,41%
,,,20140301,7:00p,Davidson,Elon,DAV,ELON,86,69,17,-3,1,51%,-155,+145,146.5,146.5,60%,40%
,,,20140301,7:00p,Elon,Davidson,ELON,DAV,69,86,-17,3,0,49%,+145,-155,146.5,146.5,40%,60%
,,,20140301,7:05p,Georgia Southern,Citadel,GASO,CIT,63,80,-17,-5.5,0,58%,-220,+200,136.5,136.5,76%,54%
,,,20140301,7:05p,Citadel,Georgia Southern,CIT,GASO,80,63,17,5.5,1,42%,+200,-220,136.5,136.5,24%,NaN
,,,20140301,7:00p,Tennessee State,Eastern Kentucky,TNST,EKY,66,70,-4,+12.5,0,65%,+900,-1100,143.5,143.5,53%,47%
,,,20140301,7:00p,Eastern Kentucky,Tennessee State,EKY,TNST,70,66,4,-12.5,1,35%,-1100,+900,143.5,143.5,47%,53%
,,,20140301,7:30p,Tennessee Tech,Morehead State,TNTC,MORE,91,84,7,+8.5,1,42%,+335,-420,147.5,147.5,40%,39%
,,,20140301,7:30p,Morehead State,Tennessee Tech,MORE,TNTC,84,91,-7,-8.5,0,58%,-420,+335,147.5,147.5,60%,61%
,,,20140301,6:00p,Eastern Illinois,SIU-Edwardsville,EIU,SIUE,78,74,4,+3.5,1,48%,+150,-160,142,142,55%,84%
,,,20140301,6:00p,SIU-Edwardsville,Eastern Illinois,SIUE,EIU,74,78,-4,-3.5,0,52%,-160,+150,142,142,45%,16%
,,,20140301,8:00p,IUPUI,Western Illinois,IUPU,WIU,70,75,-5,+8.5,0,68%,+385,-435,121,121,56%,76%
,,,20140301,8:00p,Western Illinois,IUPUI,WIU,IUPU,75,70,5,-8.5,1,32%,-435,+385,121,121,44%,24%
,,,20140301,8:00p,Denver,North Dakota State,DEN,NDSU,68,78,-10,+10.5,0,38%,+525,-635,129.5,129.5,31%,36%
,,,20140301,8:00p,North Dakota State,Denver,NDSU,DEN,78,68,10,-10.5,1,62%,-635,+525,129.5,129.5,69%,64%
,,,20140301,9:00p,Southern Utah,Montana,SUU,MONT,54,82,-28,+15.5,0,65%,+1350,-1750,129.5,129.5,69%,76%
,,,20140301,9:00p,Montana,Southern Utah,MONT,SUU,82,54,28,-15.5,1,35%,-1750,+1350,129.5,129.5,31%,24%
,,,20140301,9:05p,Portland State,Northern Colorado,PRST,UNCO,77,68,9,+8.5,1,66%,+320,-355,146.5,146.5,65%,71%
,,,20140301,9:05p,Northern Colorado,Portland State,UNCO,PRST,68,77,-9,-8.5,0,34%,-355,+320,146.5,146.5,35%,29%
,,,20140301,9:00p,Northern Arizona,Weber State,NAU,WEB,73,71,2,+11,1,62%,+510,-615,136.5,136.5,50%,57%
,,,20140301,9:00p,Weber State,Northern Arizona,WEB,NAU,71,73,-2,-11,0,38%,-615,+510,136.5,136.5,50%,43%
,,,20140301,9:05p,Sacramento State,Idaho State,SAC,IDST,67,80,-13,+4.5,0,49%,+185,-200,134.5,134.5,50%,34%
,,,20140301,9:05p,Idaho State,Sacramento State,IDST,SAC,80,67,13,-4.5,1,51%,-200,+185,134.5,134.5,50%,66%
,,,20140302,4:00p,Ohio State,Indiana,OSU,IND,64,72,-8,-3.5,0,51%,-160,+150,131.5,131.5,57%,48%
,,,20140302,4:00p,Indiana,Ohio State,IND,OSU,72,64,8,3.5,1,49%,+150,-160,131.5,131.5,43%,52%
,,,20140302,1:00p,George Mason,George Washington,GMU,GW,58,66,-8,+9.5,0,52%,+420,-475,142,142,41%,46%
,,,20140302,1:00p,George Washington,George Mason,GW,GMU,66,58,8,-9.5,1,48%,-475,+420,142,142,59%,54%
,,,20140302,1:00p,Maryland,Clemson,MD,CLEM,73,77,-4,+3,0,39%,+145,-155,120,120,31%,33%
,,,20140302,1:00p,Clemson,Maryland,CLEM,MD,77,73,4,-3,1,61%,-155,+145,120,120,69%,67%
,,,20140302,2:00p,East Carolina,Marshall,ECU,MRSH,61,64,-3,+3,0,60%,+140,-150,138,138,58%,60%
,,,20140302,2:00p,Marshall,East Carolina,MRSH,ECU,64,61,3,-3,1,40%,-150,+140,138,138,42%,40%
,,,20140302,2:00p,Southern Miss,Florida Atlantic,USM,FAU,60,49,11,-9.5,1,62%,-475,+420,133,133,79%,67%
,,,20140302,2:00p,Florida Atlantic,Southern Miss,FAU,USM,49,60,-11,9.5,0,38%,+420,-475,133,133,21%,33%
,,,20140302,2:00p,Tulane,Florida International,TULN,FIU,47,73,-26,+5,0,59%,+185,-200,133.5,133.5,63%,91%
,,,20140302,2:00p,Florida International,Tulane,FIU,TULN,73,47,26,-5,1,41%,-200,+185,133.5,133.5,37%,9%
,,,20140302,2:00p,Marquette,Villanova,MARQ,VILL,56,73,-17,+9,0,58%,+375,-420,138.5,138.5,50%,54%
,,,20140302,2:00p,Villanova,Marquette,VILL,MARQ,73,56,17,-9,1,42%,-420,+375,138.5,138.5,50%,46%
,,,20140302,3:00p,UTEP,North Texas,UTEP,UNT,74,54,20,-5,1,61%,-210,+190,134.5,134.5,75%,92%
,,,20140302,3:00p,North Texas,UTEP,UNT,UTEP,54,74,-20,5,0,39%,+190,-210,134.5,134.5,25%,8%
,,,20140302,12:00p,Wisconsin,Penn State,WIS,PSU,71,66,5,-6.5,1,59%,-280,+255,138,138,72%,60%
,,,20140302,12:00p,Penn State,Wisconsin,PSU,WIS,66,71,-5,6.5,0,41%,+255,-280,138,138,28%,40%
,,,20140302,4:00p,Louisiana Tech,UAB,LT,UAB,67,58,9,-5.5,1,42%,-230,+210,148.5,148.5,47%,39%
,,,20140302,4:00p,UAB,Louisiana Tech,UAB,LT,58,67,-9,5.5,0,58%,+210,-230,148.5,148.5,53%,61%
,,,20140302,4:05p,UTSA,Tulsa,UTSA,TLSA,70,72,-2,+19,0,54%,+1750,-3500,145,145,42%,44%
,,,20140302,4:05p,Tulsa,UTSA,TLSA,UTSA,72,70,2,-19,1,46%,-3500,+1750,145,145,58%,56%
