game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20151201,7:00p,Davidson,Charlotte,DAV,CHAR,109,74,35,-13.5,1,58%,-1600,+1050,163.5,163.5,74%,74%
,,,20151201,7:00p,Charlotte,Davidson,CHAR,DAV,74,109,-35,13.5,0,42%,+1050,-1600,163.5,163.5,26%,26%
,,,20151201,9:00p,Oral Roberts,New Mexico,ORU,UNM,75,91,-16,+10.5,0,52%,+505,-605,144.5,144.5,50%,65%
,,,20151201,9:00p,New Mexico,Oral Roberts,UNM,ORU,91,75,16,-10.5,1,48%,-605,+505,144.5,144.5,50%,35%
,,,20151201,7:00p,Richmond,Florida,RICH,FLA,56,76,-20,+8.5,0,58%,+325,-400,146.5,146.5,52%,49%
,,,20151201,7:00p,Florida,Richmond,FLA,RICH,76,56,20,-8.5,1,42%,-400,+325,146.5,146.5,48%,51%
,,,20151201,7:00p,Florida Atlantic,East Carolina,FAU,ECU,48,74,-26,+5.5,0,43%,+185,-225,134.5,134.5,24%,37%
,,,20151201,7:00p,East Carolina,Florida Atlantic,ECU,FAU,74,48,26,-5.5,1,57%,-225,+185,134.5,134.5,76%,63%
,,,20151201,7:00p,Michigan,North Carolina State,MICH,NCST,66,59,7,-1.5,1,48%,-125,+105,142.5,142.5,49%,59%
,,,20151201,7:00p,North Carolina State,Michigan,NCST,MICH,59,66,-7,1.5,0,52%,+105,-125,142.5,142.5,51%,41%
,,,20151201,7:00p,Northwestern,Virginia Tech,NW,VT,81,79,2,-1.5,1,60%,-127,+107,143,143,69%,84%
,,,20151201,7:00p,Virginia Tech,Northwestern,VT,NW,79,81,-2,1.5,0,40%,+107,-127,143,143,31%,16%
,,,20151201,7:00p,Bradley,Delaware,BRAD,DEL,47,70,-23,+9,0,41%,+345,-430,129.5,129.5,40%,44%
,,,20151201,7:00p,Delaware,Bradley,DEL,BRAD,70,47,23,-9,1,59%,-430,+345,129.5,129.5,60%,56%
