game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20130301,7:00p,Dartmouth,Pennsylvania,DART,PENN,69,64,5,+7.5,1,48%,+300,-330,126,126,25%,36%
,,,20130301,7:00p,Pennsylvania,Dartmouth,PENN,DART,64,69,-5,-7.5,0,52%,-330,+300,126,126,75%,64%
,,,20130301,7:00p,Brown,Cornell,BRWN,COR,84,65,19,+5,1,46%,+185,-200,127.5,127.5,39%,36%
,,,20130301,7:00p,Cornell,Brown,COR,BRWN,65,84,-19,-5,0,54%,-200,+185,127.5,127.5,61%,64%
,,,20130301,7:00p,Yale,Columbia,YALE,CLMB,46,59,-13,+4.5,0,61%,+175,-190,127.5,127.5,60%,65%
,,,20130301,7:00p,Columbia,Yale,CLMB,YALE,59,46,13,-4.5,1,39%,-190,+175,127.5,127.5,40%,35%
,,,20130301,7:00p,Harvard,Princeton,HARV,PRIN,53,58,-5,+5.5,0,57%,+210,-230,123.5,123.5,68%,76%
,,,20130301,7:00p,Princeton,Harvard,PRIN,HARV,58,53,5,-5.5,1,43%,-230,+210,123.5,123.5,32%,24%
,,,20130301,7:00p,Marist,Siena,MRST,SIE,76,74,2,-2.5,1,47%,-135,+125,131,131,42%,64%
,,,20130301,7:00p,Siena,Marist,SIE,MRST,74,76,-2,2.5,0,53%,+125,-135,131,131,58%,36%
,,,20130301,9:00p,Fairfield,Manhattan,FAIR,MAN,31,34,-3,+1.5,0,47%,+110,-120,113.5,113.5,41%,42%
,,,20130301,9:00p,Manhattan,Fairfield,MAN,FAIR,34,31,3,-1.5,1,53%,-120,+110,113.5,113.5,59%,58%
,,,20130301,7:00p,Loyola (MD),Iona,L-MD,IONA,86,90,-4,+4.5,0,48%,+175,-190,148.5,148.5,NaN,NaN
,,,20130301,7:00p,Iona,Loyola (MD),IONA,L-MD,90,86,4,-4.5,1,52%,-190,+175,148.5,148.5,NaN,36%
,,,20130302,12:00p,Maryland,Wake Forest,MD,WAKE,67,57,10,-2,1,52%,-130,+120,136.5,136.5,56%,29%
,,,20130302,12:00p,Wake Forest,Maryland,WAKE,MD,57,67,-10,2,0,48%,+120,-130,136.5,136.5,44%,71%
,,,20130302,12:00p,Old Dominion,Northeastern,ODU,NE,81,74,7,+7.5,1,50%,+315,-345,138.5,138.5,29%,66%
,,,20130302,12:00p,Northeastern,Old Dominion,NE,ODU,74,81,-7,-7.5,0,50%,-345,+315,138.5,138.5,71%,34%
,,,20130302,12:00p,Louisville,Syracuse,LOU,SYR,58,53,5,+1.5,1,43%,+108,-118,131,131,38%,79%
,,,20130302,12:00p,Syracuse,Louisville,SYR,LOU,53,58,-5,-1.5,0,57%,-118,+108,131,131,62%,21%
,,,20130302,12:00p,Butler,Virginia Commonwealth,BUT,VCU,52,84,-32,+8,0,62%,+340,-380,137,137,NaN,64%
,,,20130302,12:00p,Virginia Commonwealth,Butler,VCU,BUT,84,52,32,-8,1,38%,-380,+340,137,137,NaN,36%
,,,20130302,12:00p,Alabama,Florida,ALA,FLA,52,64,-12,+16,0,52%,+1400,-1800,119.5,119.5,46%,51%
,,,20130302,12:00p,Florida,Alabama,FLA,ALA,64,52,12,-16,1,48%,-1800,+1400,119.5,119.5,54%,49%
,,,20130302,1:00p,Memphis,UCF,MEM,UCF,76,67,9,-7,1,44%,-300,+270,146,146,43%,52%
,,,20130302,1:00p,UCF,Memphis,UCF,MEM,67,76,-9,7,0,56%,+270,-300,146,146,57%,48%
,,,20130302,1:45p,Tennessee,Georgia,TENN,UGA,68,78,-10,-2,0,57%,-120,+110,119,119,54%,51%
,,,20130302,1:45p,Georgia,Tennessee,UGA,TENN,78,68,10,2,1,43%,+110,-120,119,119,46%,49%
,,,20130302,1:30p,Iowa State,Oklahoma,ISU,OKLA,69,86,-17,+4.5,0,55%,+190,-210,152.5,152.5,46%,75%
,,,20130302,1:30p,Oklahoma,Iowa State,OKLA,ISU,86,69,17,-4.5,1,45%,-210,+190,152.5,152.5,54%,25%
,,,20130302,2:00p,West Virginia,Kansas,WVU,KU,65,91,-26,+15,0,41%,+1250,-2000,132,132,NaN,77%
,,,20130302,2:00p,Kansas,West Virginia,KU,WVU,91,65,26,-15,1,59%,-2000,+1250,132,132,NaN,23%
,,,20130302,2:00p,Notre Dame,Marquette,ND,MARQ,64,72,-8,+5.5,0,60%,+210,-230,127.5,127.5,59%,47%
,,,20130302,2:00p,Marquette,Notre Dame,MARQ,ND,72,64,8,-5.5,1,40%,-230,+210,127.5,127.5,41%,53%
,,,20130302,2:00p,Connecticut,Cincinnati,CONN,CIN,56,61,-5,+7.5,0,59%,+295,-325,127,127,70%,58%
,,,20130302,2:00p,Cincinnati,Connecticut,CIN,CONN,61,56,5,-7.5,1,41%,-325,+295,127,127,30%,42%
,,,20130302,2:00p,George Mason,Delaware,GMU,DEL,77,82,-5,+2,0,50%,+115,-125,141,141,60%,61%
,,,20130302,2:00p,Delaware,George Mason,DEL,GMU,82,77,5,-2,1,50%,-125,+115,141,141,40%,39%
,,,20130302,3:00p,Penn State,Minnesota,PSU,MINN,44,73,-29,+16.5,0,54%,+1400,-1800,128,128,57%,31%
,,,20130302,3:00p,Minnesota,Penn State,MINN,PSU,73,44,29,-16.5,1,46%,-1800,+1400,128,128,43%,69%
,,,20130302,2:00p,Rhode Island,Temple,URI,TEM,70,76,-6,+12.5,0,48%,,,132.5,132.5,25%,59%
,,,20130302,2:00p,Temple,Rhode Island,TEM,URI,76,70,6,-12.5,1,52%,,,132.5,132.5,75%,41%
,,,20130302,2:00p,Massachusetts,Xavier,MASS,XAV,77,72,5,+4,1,59%,+165,-175,139.5,139.5,NaN,63%
,,,20130302,2:00p,Xavier,Massachusetts,XAV,MASS,72,77,-5,-4,0,41%,-175,+165,139.5,139.5,NaN,37%
,,,20130302,2:00p,Duquesne,La Salle,DUQ,LAS,64,97,-33,+16,0,52%,+1500,-2000,143.5,143.5,44%,27%
,,,20130302,2:00p,La Salle,Duquesne,LAS,DUQ,97,64,33,-16,1,48%,-2000,+1500,143.5,143.5,56%,73%
,,,20130302,8:00p,Illinois State,Northern Iowa,ILST,UNI,72,80,-8,+3.5,0,37%,+150,-160,133,133,25%,14%
,,,20130302,8:00p,Northern Iowa,Illinois State,UNI,ILST,80,72,8,-3.5,1,63%,-160,+150,133,133,75%,86%
,,,20130302,5:00p,Indiana State,Evansville,INST,EVAN,68,84,-16,+6,0,48%,+230,-250,128.5,128.5,43%,32%
,,,20130302,5:00p,Evansville,Indiana State,EVAN,INST,84,68,16,-6,1,52%,-250,+230,128.5,128.5,57%,68%
,,,20130302,8:05p,Bradley,Missouri State,BRAD,MOSU,56,64,-8,+2.5,0,42%,+125,-135,125.5,125.5,33%,38%
,,,20130302,8:05p,Missouri State,Bradley,MOSU,BRAD,64,56,8,-2.5,1,58%,-135,+125,125.5,125.5,67%,62%
,,,20130302,12:00p,Ohio,Bowling Green,OHIO,BGSU,78,65,13,-5.5,1,53%,-240,+220,128.5,128.5,81%,53%
,,,20130302,12:00p,Bowling Green,Ohio,BGSU,OHIO,65,78,-13,5.5,0,47%,+220,-240,128.5,128.5,19%,NaN
,,,20130302,2:00p,Ball State,Toledo,BALL,TOL,86,72,14,+6,1,51%,,,137,137,34%,52%
,,,20130302,2:00p,Toledo,Ball State,TOL,BALL,72,86,-14,-6,0,49%,,,137,137,66%,48%
,,,20130302,2:00p,Western Michigan,Eastern Michigan,WMU,EMU,49,50,-1,-3.5,0,52%,-165,+155,113.5,113.5,58%,28%
,,,20130302,2:00p,Eastern Michigan,Western Michigan,EMU,WMU,50,49,1,3.5,1,48%,+155,-165,113.5,113.5,42%,72%
,,,20130302,2:00p,Youngstown State,Wright State,YSU,WRST,45,72,-27,+6.5,0,59%,+245,-265,127.5,127.5,40%,14%
,,,20130302,2:00p,Wright State,Youngstown State,WRST,YSU,72,45,27,-6.5,1,41%,-265,+245,127.5,127.5,60%,86%
,,,20130302,2:00p,Detroit,Illinois-Chicago,DET,UIC,79,67,12,-5.5,1,55%,-240,+220,143,143,65%,NaN
,,,20130302,2:00p,Illinois-Chicago,Detroit,UIC,DET,67,79,-12,5.5,0,45%,+220,-240,143,143,35%,7%
,,,20130302,2:00p,Marshall,Houston,MRSH,HOU,76,103,-27,+2.5,0,40%,+130,-140,152.5,152.5,27%,20%
,,,20130302,2:00p,Houston,Marshall,HOU,MRSH,103,76,27,-2.5,1,60%,-140,+130,152.5,152.5,73%,80%
,,,20130302,3:00p,Kent State,Miami (OH),KENT,M-OH,78,58,20,-2,1,54%,-130,+120,141,141,64%,78%
,,,20130302,3:00p,Miami (OH),Kent State,M-OH,KENT,58,78,-20,2,0,46%,+120,-130,141,141,36%,22%
,,,20130302,3:00p,Cleveland State,Loyola (IL),CLEV,L-IL,60,87,-27,+6,0,53%,+220,-240,127,127,45%,75%
