game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20130102,6:00p,Louisville,Providence,LOU,PROV,80,62,18,-18,1,48%,-5500,+2625,133,133,44%,34%
,,,20130102,7:00p,Rutgers,Syracuse,RUTG,SYR,53,78,-25,+16,0,47%,+1225,-1550,140.5,140.5,38%,24%
,,,20130102,7:00p,Syracuse,Rutgers,SYR,RUTG,78,53,25,-16,1,53%,-1550,+1225,140.5,140.5,62%,76%
,,,20130102,7:00p,Towson,North Carolina-Wilmington,TOWS,UNCW,79,74,5,+3.5,1,44%,+145,-155,119,119,40%,23%
,,,20130102,7:00p,North Carolina-Wilmington,Towson,UNCW,TOWS,74,79,-5,-3.5,0,56%,-155,+145,119,119,60%,77%
,,,20130102,7:00p,Drexel,Georgia State,DREX,GAST,77,60,17,+1.5,1,46%,+115,-125,122,122,37%,36%
,,,20130102,7:00p,Georgia State,Drexel,GAST,DREX,60,77,-17,-1.5,0,54%,-125,+115,122,122,63%,64%
,,,20130102,7:00p,Massachusetts,Miami (OH),MASS,M-OH,70,69,1,-4,1,51%,-175,+165,146.5,146.5,NaN,91%
,,,20130102,7:00p,Miami (OH),Massachusetts,M-OH,MASS,69,70,-1,4,0,49%,+165,-175,146.5,146.5,NaN,9%
,,,20130102,7:00p,Xavier,Wake Forest,XAV,WAKE,59,66,-7,-1.5,0,55%,-118,+108,134,134,NaN,52%
,,,20130102,7:00p,Wake Forest,Xavier,WAKE,XAV,66,59,7,1.5,1,45%,+108,-118,134,134,NaN,48%
,,,20130102,7:00p,Air Force,Richmond,AFA,RICH,68,91,-23,+5,0,41%,+190,-210,132.5,132.5,NaN,22%
,,,20130102,7:00p,Richmond,Air Force,RICH,AFA,91,68,23,-5,1,59%,-210,+190,132.5,132.5,NaN,78%
,,,20130102,7:00p,Pennsylvania,Butler,PENN,BUT,57,70,-13,+21.5,0,33%,+3500,-8500,126,126,23%,30%
,,,20130102,7:00p,Butler,Pennsylvania,BUT,PENN,70,57,13,-21.5,1,67%,-8500,+3500,126,126,77%,70%
,,,20130102,8:05p,Loyola (IL),Valparaiso,L-IL,VALP,63,54,9,+8.5,1,51%,+355,-400,120.5,120.5,37%,48%
,,,20130102,8:05p,Valparaiso,Loyola (IL),VALP,L-IL,54,63,-9,-8.5,0,49%,-400,+355,120.5,120.5,63%,52%
,,,20130102,8:05p,Creighton,Illinois State,CREI,ILST,79,72,7,-1.5,1,55%,-120,+110,153,153,74%,68%
,,,20130102,8:05p,Illinois State,Creighton,ILST,CREI,72,79,-7,1.5,0,45%,+110,-120,153,153,26%,32%
,,,20130102,8:05p,Buffalo,Tulsa,BUFF,TLSA,57,63,-6,+3.5,0,36%,+150,-160,130.5,130.5,19%,8%
,,,20130102,8:05p,Tulsa,Buffalo,TLSA,BUFF,63,57,6,-3.5,1,64%,-160,+150,130.5,130.5,81%,92%
,,,20130102,8:05p,Wichita State,Drake,WICH,DRKE,75,63,12,-7.5,1,53%,-325,+295,137.5,137.5,NaN,70%
,,,20130102,8:05p,Drake,Wichita State,DRKE,WICH,63,75,-12,7.5,0,47%,+295,-325,137.5,137.5,NaN,30%
,,,20130102,8:00p,Indiana State,Northern Iowa,INST,UNI,65,61,4,+7.5,1,54%,+275,-305,124,124,43%,44%
,,,20130102,8:00p,Northern Iowa,Indiana State,UNI,INST,61,65,-4,-7.5,0,46%,-305,+275,124,124,57%,56%
,,,20130102,8:05p,Bradley,Southern Illinois,BRAD,SIU,66,60,6,+2,1,46%,+115,-125,128.5,128.5,57%,46%
,,,20130102,8:05p,Southern Illinois,Bradley,SIU,BRAD,60,66,-6,-2,0,54%,-125,+115,128.5,128.5,43%,54%
,,,20130102,8:05p,Missouri State,Evansville,MOSU,EVAN,59,62,-3,+13,0,55%,+800,-1000,122.5,122.5,46%,34%
,,,20130102,8:05p,Evansville,Missouri State,EVAN,MOSU,62,59,3,-13,1,45%,-1000,+800,122.5,122.5,54%,66%
,,,20130102,8:00p,Wyoming,SMU,WYO,SMU,59,56,3,-2,1,46%,-135,+125,119.5,119.5,64%,46%
,,,20130102,8:00p,SMU,Wyoming,SMU,WYO,56,59,-3,2,0,54%,+125,-135,119.5,119.5,36%,54%
,,,20130102,8:00p,Boise State,Texas-Arlington,BSU,UTA,64,46,18,-4,1,56%,-165,+155,131,131,81%,71%
,,,20130102,8:00p,Texas-Arlington,Boise State,UTA,BSU,46,64,-18,4,0,44%,+155,-165,131,131,19%,29%
,,,20130102,7:00p,Florida State,Auburn,FSU,AUB,72,78,-6,-4,0,59%,-165,+155,136,136,80%,82%
,,,20130102,7:00p,Auburn,Florida State,AUB,FSU,78,72,6,4,1,41%,+155,-165,136,136,20%,18%
,,,20130102,8:00p,William & Mary,Vanderbilt,WM,VAN,50,64,-14,+6,0,50%,+220,-240,124.5,124.5,39%,49%
,,,20130102,8:00p,Vanderbilt,William & Mary,VAN,WM,64,50,14,-6,1,51%,-240,+220,124.5,124.5,61%,51%
,,,20130102,8:00p,South Florida,UCF,USF,UCF,65,56,9,+7.5,1,46%,+305,-335,123,123,39%,55%
,,,20130102,8:00p,UCF,South Florida,UCF,USF,56,65,-9,-7.5,0,54%,-335,+305,123,123,61%,45%
,,,20130102,8:00p,Youngstown State,Illinois-Chicago,YSU,UIC,60,65,-5,+3.5,0,43%,+145,-155,127.5,127.5,28%,24%
,,,20130102,8:00p,Illinois-Chicago,Youngstown State,UIC,YSU,65,60,5,-3.5,1,57%,-155,+145,127.5,127.5,72%,76%
,,,20130102,8:30p,Illinois,Purdue,ILL,PUR,61,68,-7,-3.5,0,64%,-155,+145,138,138,81%,86%
,,,20130102,8:30p,Purdue,Illinois,PUR,ILL,68,61,7,3.5,1,36%,+145,-155,138,138,19%,14%
,,,20130102,9:00p,Seton Hall,DePaul,HALL,DEP,73,72,1,+2.5,1,39%,+130,-140,150,150,32%,28%
,,,20130102,9:00p,DePaul,Seton Hall,DEP,HALL,72,73,-1,-2.5,0,61%,-140,+130,150,150,68%,72%
,,,20130102,9:00p,La Salle,Miami (FL),LAS,MIA,59,76,-17,+6.5,0,45%,+248,-270,135,135,26%,32%
,,,20130102,9:00p,Miami (FL),La Salle,MIA,LAS,76,59,17,-6.5,1,55%,-270,+248,135,135,74%,68%
,,,20130102,10:00p,UTEP,Colorado State,UTEP,CSU,58,62,-4,+10.5,0,48%,+485,-575,127,127,40%,30%
,,,20130102,10:00p,Colorado State,UTEP,CSU,UTEP,62,58,4,-10.5,1,52%,-575,+485,127,127,60%,70%
,,,20130102,10:00p,San Francisco,Santa Clara,SF,SCU,69,74,-5,+8,0,52%,+320,-355,147,147,37%,49%
,,,20130102,10:00p,Santa Clara,San Francisco,SCU,SF,74,69,5,-8,1,48%,-355,+320,147,147,63%,51%
,,,20130102,10:00p,Utah,Arizona State,UTAH,ASU,54,55,-1,+8,0,39%,+315,-345,129.5,129.5,25%,8%
,,,20130102,10:00p,Arizona State,Utah,ASU,UTAH,55,54,1,-8,1,61%,-345,+315,129.5,129.5,75%,92%
,,,20130102,7:00p,Chattanooga,Georgia Tech,CHAT,GT,58,74,-16,+17,0,50%,+3375,-8000,122,122,41%,NaN
,,,20130102,7:00p,Georgia Tech,Chattanooga,GT,CHAT,74,58,16,-17,1,50%,-8000,+3375,122,122,59%,20%
,,,20130102,7:00p,Davidson,Duke,DAV,DUKE,50,67,-17,+12.5,0,43%,+660,-840,147.5,147.5,28%,29%
,,,20130102,7:00p,Duke,Davidson,DUKE,DAV,67,50,17,-12.5,1,57%,-840,+660,147.5,147.5,72%,71%
,,,20130102,8:00p,Georgia Southern,UAB,GASO,UAB,61,65,-4,+12.5,0,41%,,,138.5,138.5,31%,76%
,,,20130102,8:00p,UAB,Georgia Southern,UAB,GASO,65,61,4,-12.5,1,59%,,,138.5,138.5,69%,24%
,,,20130103,8:30p,Penn State,Wisconsin,PSU,WIS,51,60,-9,+18.5,0,56%,+1625,-3250,124,124,63%,56%
,,,20130103,8:30p,Wisconsin,Penn State,WIS,PSU,60,51,9,-18.5,1,44%,-3250,+1625,124,124,37%,44%
,,,20130103,7:00p,Green Bay,Wright State,GB,WRST,53,64,-11,+3,0,38%,+135,-145,123,123,22%,NaN
,,,20130103,7:00p,Wright State,Green Bay,WRST,GB,64,53,11,-3,1,62%,-145,+135,123,123,78%,81%
,,,20130103,7:00p,Northeastern,George Mason,NE,GMU,84,74,10,+7.5,1,48%,+305,-335,131.5,131.5,32%,32%
,,,20130103,7:00p,George Mason,Northeastern,GMU,NE,74,84,-10,-7.5,0,52%,-335,+305,131.5,131.5,68%,68%
,,,20130103,7:00p,Milwaukee,Detroit,MILW,DET,59,74,-15,+16.5,0,52%,+1500,-3000,140.5,140.5,47%,NaN
,,,20130103,7:00p,Detroit,Milwaukee,DET,MILW,74,59,15,-16.5,1,48%,-3000,+1500,140.5,140.5,53%,NaN
,,,20130103,7:00p,Michigan,Northwestern,MICH,NW,94,66,28,-10,1,52%,-525,+450,128.5,128.5,65%,71%
,,,20130103,7:00p,Northwestern,Michigan,NW,MICH,66,94,-28,10,0,48%,+450,-525,128.5,128.5,35%,29%
,,,20130103,8:00p,Colorado,Arizona,COLO,ARIZ,83,92,-9,+12.5,0,53%,+720,-920,139,139,48%,57%
,,,20130103,8:00p,Arizona,Colorado,ARIZ,COLO,92,83,9,-12.5,1,47%,-920,+720,139,139,52%,43%
,,,20130103,8:00p,Troy,North Texas,TROY,UNT,59,76,-17,+12,0,54%,+600,-750,133.5,133.5,59%,86%
,,,20130103,8:00p,North Texas,Troy,UNT,TROY,76,59,17,-12,1,46%,-750,+600,133.5,133.5,41%,14%
,,,20130103,8:05p,Middle Tennessee,Arkansas State,MTU,ARST,60,66,-6,-4.5,0,50%,-190,+175,124.5,124.5,NaN,NaN
,,,20130103,8:05p,Arkansas State,Middle Tennessee,ARST,MTU,66,60,6,4.5,1,50%,+175,-190,124.5,124.5,NaN,39%
,,,20130103,8:30p,Western Kentucky,Arkansas-Little Rock,WKU,UALR,67,75,-8,-2,0,53%,-130,+120,131,131,69%,70%
,,,20130103,8:30p,Arkansas-Little Rock,Western Kentucky,UALR,WKU,75,67,8,2,1,47%,+120,-130,131,131,31%,30%
,,,20130103,8:30p,South Alabama,Louisiana-Monroe,USA,ULM,77,72,5,-7,1,56%,-290,+260,128.5,128.5,72%,80%
,,,20130103,8:30p,Louisiana-Monroe,South Alabama,ULM,USA,72,77,-5,7,0,44%,+260,-290,128.5,128.5,28%,20%
,,,20130103,9:00p,Loyola Marymount,BYU,LMU,BYU,51,92,-41,+14.5,0,51%,+1100,-1400,151,151,19%,45%
,,,20130103,9:00p,BYU,Loyola Marymount,BYU,LMU,92,51,41,-14.5,1,49%,-1400,+1100,151,151,81%,55%
,,,20130103,9:00p,Texas State,Denver,TXST,DEN,53,64,-11,+18,0,52%,+1750,-3500,135,135,51%,78%
,,,20130103,9:00p,Denver,Texas State,DEN,TXST,64,53,11,-18,1,48%,-3500,+1750,135,135,49%,22%
,,,20130103,9:00p,UTSA,New Mexico State,UTSA,NMSU,62,82,-20,+12.5,0,38%,+660,-840,137,137,NaN,51%
,,,20130103,9:00p,New Mexico State,UTSA,NMSU,UTSA,82,62,20,-12.5,1,62%,-840,+660,137,137,NaN,49%
,,,20130103,9:05p,Seattle,Utah State,SEA,USU,66,75,-9,+12.5,0,47%,+660,-840,141.5,141.5,18%,41%
,,,20130103,9:05p,Utah State,Seattle,USU,SEA,75,66,9,-12.5,1,53%,-840,+660,141.5,141.5,82%,59%
,,,20130103,9:00p,Gonzaga,Pepperdine,GONZ,PEPP,78,62,16,-16,1,60%,-1750,+1350,132,132,74%,86%
,,,20130103,9:00p,Pepperdine,Gonzaga,PEPP,GONZ,62,78,-16,16,0,40%,+1350,-1750,132,132,26%,14%
,,,20130103,10:00p,Stanford,USC,STAN,USC,69,71,-2,-3.5,0,64%,-160,+150,125.5,125.5,76%,72%
,,,20130103,10:00p,USC,Stanford,USC,STAN,71,69,2,3.5,1,36%,+150,-160,125.5,125.5,24%,28%
,,,20130103,10:00p,Idaho,San Jose State,IDHO,SJSU,64,55,9,+3.5,1,35%,+145,-155,133,133,30%,31%
,,,20130103,10:00p,San Jose State,Idaho,SJSU,IDHO,55,64,-9,-3.5,0,65%,-155,+145,133,133,70%,69%
,,,20130103,10:00p,UC Irvine,UC Santa Barbara,UCI,UCSB,71,74,-3,+1.5,0,52%,+110,-120,127,127,NaN,56%
,,,20130103,10:00p,UC Santa Barbara,UC Irvine,UCSB,UCI,74,71,3,-1.5,1,48%,-120,+110,127,127,NaN,44%
,,,20130103,10:00p,Long Beach State,Cal Poly,LBSU,CP,73,79,-6,+2,0,55%,+105,-125,132,132,58%,81%
,,,20130103,10:00p,Cal Poly,Long Beach State,CP,LBSU,79,73,6,-2,1,45%,-125,+105,132,132,42%,NaN
,,,20130103,10:05p,UC Riverside,Cal State Northridge,UCRV,CSN,65,64,1,+13,1,54%,+800,-1000,133,133,26%,43%
,,,20130103,10:05p,Cal State Northridge,UC Riverside,CSN,UCRV,64,65,-1,-13,0,46%,-1000,+800,133,133,74%,57%
,,,20130103,11:00p,Portland,San Diego,PORT,USD,50,61,-11,+6,0,48%,+235,-255,127,127,36%,46%
,,,20130103,11:00p,San Diego,Portland,USD,PORT,61,50,11,-6,1,52%,-255,+235,127,127,64%,54%
,,,20130103,11:00p,California,UCLA,CAL,UCLA,65,79,-14,+7.5,0,45%,+275,-305,148.5,148.5,37%,25%
,,,20130103,11:00p,UCLA,California,UCLA,CAL,79,65,14,-7.5,1,55%,-305,+275,148.5,148.5,63%,75%
,,,20130103,11:59p,Cal State Fullerton,Hawaii,CSF,HAW,88,90,-2,+3,0,45%,+135,-145,157.5,157.5,47%,NaN
,,,20130103,11:59p,Hawaii,Cal State Fullerton,HAW,CSF,90,88,2,-3,1,55%,-145,+135,157.5,157.5,53%,NaN
,,,20130103,7:00p,Nebraska-Omaha,Oakland,NEOM,OAK,79,91,-12,+21,0,41%,+4000,-10000,156.5,156.5,46%,NaN
,,,20130103,7:00p,Oakland,Nebraska-Omaha,OAK,NEOM,91,79,12,-21,1,59%,-10000,+4000,156.5,156.5,54%,59%
,,,20130103,7:00p,SIU-Edwardsville,Morehead State,SIUE,MORE,64,68,-4,+11,0,40%,+518,-625,133.5,133.5,NaN,NaN
,,,20130103,7:00p,Morehead State,SIU-Edwardsville,MORE,SIUE,68,64,4,-11,1,60%,-625,+518,133.5,133.5,NaN,74%
,,,20130103,7:00p,Eastern Illinois,Eastern Kentucky,EIU,EKY,54,65,-11,+12,0,44%,,,124,124,35%,35%
,,,20130103,7:00p,Eastern Kentucky,Eastern Illinois,EKY,EIU,65,54,11,-12,1,56%,,,124,124,65%,65%
,,,20130103,7:00p,Fairfield,Canisius,FAIR,CAN,66,45,21,+4,1,49%,+160,-170,133.5,133.5,35%,46%
,,,20130103,7:00p,Canisius,Fairfield,CAN,FAIR,45,66,-21,-4,0,51%,-170,+160,133.5,133.5,65%,54%
,,,20130103,7:00p,Marist,Niagara,MRST,NIAG,72,94,-22,+10.5,0,47%,+500,-600,150,150,48%,67%
,,,20130103,7:00p,Niagara,Marist,NIAG,MRST,94,72,22,-10.5,1,53%,-600,+500,150,150,52%,33%
,,,20130103,8:00p,Tennessee State,Tennessee Tech,TNST,TNTC,72,66,6,-1.5,1,53%,-118,+108,136.5,136.5,NaN,48%
,,,20130103,8:00p,Tennessee Tech,Tennessee State,TNTC,TNST,66,72,-6,1.5,0,47%,+108,-118,136.5,136.5,NaN,52%
,,,20130103,8:00p,Murray State,Tennessee-Martin,MURR,UTM,73,62,11,-13,1,56%,-925,+725,145,145,65%,65%
,,,20130103,8:00p,Tennessee-Martin,Murray State,UTM,MURR,62,73,-11,13,0,44%,+725,-925,145,145,35%,35%
,,,20130103,8:00p,Austin Peay,Southeast Missouri State,PEAY,SEMO,84,86,-2,+11.5,0,50%,+540,-660,142.5,142.5,33%,NaN
,,,20130103,8:00p,Southeast Missouri State,Austin Peay,SEMO,PEAY,86,84,2,-11.5,1,50%,-660,+540,142.5,142.5,67%,85%
,,,20130103,8:00p,North Dakota State,South Dakota,NDSU,SDAK,92,66,26,-11,1,57%,-660,+540,137.5,137.5,NaN,82%
,,,20130103,8:00p,South Dakota,North Dakota State,SDAK,NDSU,66,92,-26,11,0,44%,+540,-660,137.5,137.5,NaN,NaN
,,,20130103,8:00p,North Dakota State,South Dakota,NDSU,SDAK,92,66,26,-11,1,57%,-660,+540,137.5,137.5,NaN,82%
,,,20130103,8:00p,South Dakota,North Dakota State,SDAK,NDSU,66,92,-26,11,0,44%,+540,-660,137.5,137.5,NaN,NaN
,,,20130103,8:00p,North Dakota State,South Dakota,NDSU,SDAK,92,66,26,-11,1,57%,-660,+540,137.5,137.5,NaN,82%,,,133,133,NaN,NaN
,,,20130103,8:00p,South Dakota,North Dakota State,SDAK,NDSU,66,92,-26,11,0,44%,+540,-660,137.5,137.5,NaN,NaN,,,133,133,NaN,NaN
,,,20130103,8:00p,Belmont,Jacksonville State,BEL,JVST,73,62,11,-6.5,1,35%,-260,+240,125.5,125.5,NaN,29%
,,,20130103,8:00p,Jacksonville State,Belmont,JVST,BEL,62,73,-11,6.5,0,65%,+240,-260,125.5,125.5,NaN,71%
,,,20130103,8:35p,Sacramento State,Northern Arizona,SAC,NAU,50,57,-7,+2.5,0,57%,+125,-135,145,145,NaN,71%
,,,20130103,8:35p,Northern Arizona,Sacramento State,NAU,SAC,57,50,7,-2.5,1,43%,-135,+125,145,145,NaN,29%
,,,20130103,9:00p,Eastern Washington,Montana,EWU,MONT,66,81,-15,+12.5,0,56%,+665,-845,138.5,138.5,38%,81%
,,,20130103,9:00p,Montana,Eastern Washington,MONT,EWU,81,66,15,-12.5,1,44%,-845,+665,138.5,138.5,62%,19%
,,,20130103,9:05p,Portland State,Montana State,PRST,MTST,59,62,-3,+1,0,56%,+102,-112,144.5,144.5,49%,67%
,,,20130103,9:05p,Montana State,Portland State,MTST,PRST,62,59,3,-1,1,44%,-112,+102,144.5,144.5,51%,33%
,,,20130103,9:00p,Northern Colorado,Weber State,UNCO,WEB,54,79,-25,+10.5,0,44%,+530,-645,136,136,23%,20%
,,,20130103,9:00p,Weber State,Northern Colorado,WEB,UNCO,79,54,25,-10.5,1,56%,-645,+530,136,136,77%,80%
,,,20130103,9:05p,North Dakota,Idaho State,UND,IDST,66,53,13,+2.5,1,51%,+115,-125,115,115,NaN,54%
,,,20130103,9:05p,Idaho State,North Dakota,IDST,UND,53,66,-13,-2.5,0,49%,-125,+115,115,115,NaN,46%
,,,20130103,10:00p,Chicago State,UNLV,CHS,UNLV,52,74,-22,+30.5,0,45%,+27500,-82500,140,140,NaN,46%
,,,20130103,10:00p,UNLV,Chicago State,UNLV,CHS,74,52,22,-30.5,1,55%,-82500,+27500,140,140,NaN,54%
,,,20130104,7:00p,George Washington,Georgia,GW,UGA,41,52,-11,+4,0,55%,+165,-175,119,119,NaN,66%
,,,20130104,7:00p,Georgia,George Washington,UGA,GW,52,41,11,-4,1,45%,-175,+165,119,119,NaN,34%
,,,20130104,7:00p,Brown,Rhode Island,BRWN,URI,47,59,-12,+8.5,0,56%,+330,-370,119,119,44%,64%
,,,20130104,7:00p,Rhode Island,Brown,URI,BRWN,59,47,12,-8.5,1,44%,-370,+330,119,119,56%,36%
,,,20130104,7:00p,Cleveland State,Valparaiso,CLEV,VALP,50,74,-24,+13,0,45%,+800,-1000,130.5,130.5,40%,34%
,,,20130104,7:00p,Valparaiso,Cleveland State,VALP,CLEV,74,50,24,-13,1,55%,-1000,+800,130.5,130.5,60%,66%
,,,20130104,8:00p,Memphis,Tennessee,MEM,TENN,85,80,5,+2.5,1,44%,+120,-130,128,128,48%,46%
,,,20130104,8:00p,Tennessee,Memphis,TENN,MEM,80,85,-5,-2.5,0,56%,-130,+120,128,128,52%,54%
,,,20130104,9:00p,Fordham,Ole Miss,FOR,MISS,68,95,-27,+20,0,39%,+4000,-10000,149,149,24%,24%
,,,20130104,9:00p,Ole Miss,Fordham,MISS,FOR,95,68,27,-20,1,61%,-10000,+4000,149,149,76%,76%
,,,20130104,7:00p,Iona,Siena,IONA,SIE,66,62,4,-11.5,1,52%,-710,+575,148.5,148.5,59%,70%
,,,20130104,7:00p,Siena,Iona,SIE,IONA,62,66,-4,11.5,0,48%,+575,-710,148.5,148.5,41%,30%
,,,20130104,7:30p,Rider,Loyola (MD),RID,L-MD,65,71,-6,+8,0,46%,+340,-380,125,125,NaN,45%
,,,20130104,7:30p,Loyola (MD),Rider,L-MD,RID,71,65,6,-8,1,54%,-380,+340,125,125,NaN,NaN
,,,20130104,8:00p,Wofford,Tulane,WOF,TULN,48,62,-14,+8.5,0,44%,+355,-400,119,119,32%,56%
,,,20130104,8:00p,Tulane,Wofford,TULN,WOF,62,48,14,-8.5,1,56%,-400,+355,119,119,68%,44%
,,,20130105,11:00a,Pittsburgh,Rutgers,PITT,RUTG,62,67,-5,-7,0,51%,-305,+275,126.5,126.5,63%,20%
,,,20130105,11:00a,Rutgers,Pittsburgh,RUTG,PITT,67,62,5,7,1,49%,+275,-305,126.5,126.5,37%,80%
,,,20130105,12:00p,Virginia Tech,Maryland,VT,MD,71,94,-23,+11.5,0,50%,+600,-750,147,147,38%,56%
,,,20130105,12:00p,Maryland,Virginia Tech,MD,VT,94,71,23,-11.5,1,50%,-750,+600,147,147,62%,44%
,,,20130105,12:00p,Purdue,Michigan State,PUR,MSU,61,84,-23,+11.5,0,41%,+600,-750,125.5,125.5,27%,76%
,,,20130105,12:00p,Michigan State,Purdue,MSU,PUR,84,61,23,-11.5,1,59%,-750,+600,125.5,125.5,73%,24%
,,,20130105,12:00p,Seton Hall,Notre Dame,HALL,ND,74,93,-19,+10,0,41%,+450,-525,132.5,132.5,27%,89%
,,,20130105,12:00p,Notre Dame,Seton Hall,ND,HALL,93,74,19,-10,1,59%,-525,+450,132.5,132.5,73%,11%
,,,20130105,12:00p,Delaware,Old Dominion,DEL,ODU,84,72,12,-1.5,1,52%,-120,+110,137,137,69%,73%
,,,20130105,12:00p,Old Dominion,Delaware,ODU,DEL,72,84,-12,1.5,0,48%,+110,-120,137,137,31%,27%
,,,20130105,12:00p,Wake Forest,Duke,WAKE,DUKE,62,80,-18,+23,0,53%,+6000,-15000,143,143,49%,63%
,,,20130105,12:00p,Duke,Wake Forest,DUKE,WAKE,80,62,18,-23,1,47%,-15000,+6000,143,143,51%,37%
,,,20130105,1:00p,North Carolina-Wilmington,Northeastern,UNCW,NE,64,68,-4,+10,0,41%,+450,-525,136.5,136.5,43%,30%
,,,20130105,1:00p,Northeastern,North Carolina-Wilmington,NE,UNCW,68,64,4,-10,1,59%,-525,+450,136.5,136.5,57%,70%
,,,20130105,1:30p,Oklahoma State,Kansas State,OKST,KSU,67,73,-6,+3.5,0,45%,+155,-165,125,125,34%,73%
,,,20130105,1:30p,Kansas State,Oklahoma State,KSU,OKST,73,67,6,-3.5,1,55%,-165,+155,125,125,66%,27%
,,,20130105,2:00p,James Madison,Georgia State,JMU,GAST,52,68,-16,+2,0,46%,+120,-130,125,125,60%,74%
,,,20130105,2:00p,Georgia State,James Madison,GAST,JMU,68,52,16,-2,1,54%,-130,+120,125,125,40%,26%
,,,20130105,2:00p,George Mason,William & Mary,GMU,WM,73,66,7,-3.5,1,58%,-155,+145,131,131,72%,64%
,,,20130105,2:00p,William & Mary,George Mason,WM,GMU,66,73,-7,3.5,0,42%,+145,-155,131,131,28%,36%
,,,20130105,2:00p,Georgetown,Marquette,GTWN,MARQ,48,49,-1,+3.5,0,49%,+150,-160,127.5,127.5,49%,43%
,,,20130105,2:00p,Marquette,Georgetown,MARQ,GTWN,49,48,1,-3.5,1,51%,-160,+150,127.5,127.5,51%,57%
,,,20130105,2:00p,Texas,Baylor,TEX,BAY,79,86,-7,+11,0,53%,+535,-650,132.5,132.5,60%,85%
,,,20130105,2:00p,Baylor,Texas,BAY,TEX,86,79,7,-11,1,47%,-650,+535,132.5,132.5,40%,15%
,,,20130105,2:00p,Pennsylvania,La Salle,PENN,LAS,57,74,-17,+18.5,0,53%,+3500,-8500,136,136,60%,72%
,,,20130105,2:00p,La Salle,Pennsylvania,LAS,PENN,74,57,17,-18.5,1,47%,-8500,+3500,136,136,40%,28%
,,,20130105,2:00p,Green Bay,Detroit,GB,DET,76,84,-8,+8,0,35%,,,142,142,20%,NaN
,,,20130105,2:00p,Detroit,Green Bay,DET,GB,84,76,8,-8,1,65%,,,142,142,80%,NaN
,,,20130105,2:00p,Marshall,Ohio,MRSH,OHIO,57,94,-37,+13,0,51%,+800,-1000,138,138,40%,49%
,,,20130105,2:00p,Ohio,Marshall,OHIO,MRSH,94,57,37,-13,1,49%,-1000,+800,138,138,60%,51%
,,,20130105,2:00p,Eastern Michigan,Massachusetts,EMU,MASS,61,75,-14,+15,0,52%,+1300,-1650,129,129,NaN,70%
,,,20130105,2:00p,Massachusetts,Eastern Michigan,MASS,EMU,75,61,14,-15,1,48%,-1650,+1300,129,129,NaN,30%
