game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20150102,7:00p,Cleveland State,Milwaukee,CLEV,MILW,84,57,27,-9.5,1,50%,-475,+420,126.5,126.5,64%,67%
,,,20150102,7:00p,Detroit,Wright State,DET,WRST,57,70,-13,+3,0,60%,+140,-150,133.5,133.5,43%,NaN
,,,20150102,7:00p,Wright State,Detroit,WRST,DET,70,57,13,-3,1,40%,-150,+140,133.5,133.5,57%,33%
,,,20150102,7:00p,Valparaiso,Oakland,VALP,OAK,75,89,-14,-5.5,0,60%,-230,+210,142,142,75%,62%
,,,20150102,7:00p,Oakland,Valparaiso,OAK,VALP,89,75,14,5.5,1,40%,+210,-230,142,142,25%,38%
,,,20150102,8:00p,Florida State,Mississippi State,FSU,MSST,55,62,-7,-1.5,0,53%,-118,+108,126,126,65%,69%
,,,20150102,8:00p,Mississippi State,Florida State,MSST,FSU,62,55,7,1.5,1,47%,+108,-118,126,126,35%,31%
,,,20150102,8:00p,UC Riverside,Northern Illinois,UCRV,NIU,67,72,-5,+6,0,55%,+235,-255,122,122,44%,62%
,,,20150102,8:00p,Northern Illinois,UC Riverside,NIU,UCRV,72,67,5,-6,1,45%,-255,+235,122,122,56%,38%
,,,20150102,8:00p,UTEP,North Texas,UTEP,UNT,85,71,14,-9.5,1,55%,,,126.5,126.5,65%,75%
,,,20150102,8:00p,North Texas,UTEP,UNT,UTEP,71,85,-14,9.5,0,45%,,,126.5,126.5,35%,25%
,,,20150102,8:00p,UTSA,Rice,UTSA,RICE,52,67,-15,+2.5,0,62%,+135,-145,138.5,138.5,52%,64%
,,,20150102,8:00p,Rice,UTSA,RICE,UTSA,67,52,15,-2.5,1,38%,-145,+135,138.5,138.5,48%,36%
,,,20150102,10:00p,USC,Utah,USC,UTAH,55,79,-24,+16.5,0,51%,+1300,-2150,133,133,63%,66%
,,,20150102,10:00p,Utah,USC,UTAH,USC,79,55,24,-16.5,1,49%,-2150,+1300,133,133,37%,34%
,,,20150102,10:00p,UCLA,Colorado,UCLA,COLO,56,62,-6,+4.5,0,52%,+185,-200,133.5,133.5,61%,63%
,,,20150102,10:00p,Colorado,UCLA,COLO,UCLA,62,56,6,-4.5,1,48%,-200,+185,133.5,133.5,39%,37%
,,,20150102,10:00p,Washington,California,WASH,CAL,75,81,-6,-1,0,52%,-113,+103,125,125,57%,53%
,,,20150102,10:00p,California,Washington,CAL,WASH,81,75,6,1,1,48%,+103,-113,125,125,43%,47%
,,,20150102,7:00p,Siena,Fairfield,SIE,FAIR,68,67,1,-1,1,53%,-105,-105,130,130,51%,22%
,,,20150102,7:00p,Fairfield,Siena,FAIR,SIE,67,68,-1,1,0,47%,-105,-105,130,130,49%,78%
,,,20150102,7:00p,Manhattan,Niagara,MAN,NIAG,61,73,-12,-6,0,61%,-250,+230,134,134,69%,86%
,,,20150102,7:00p,Niagara,Manhattan,NIAG,MAN,73,61,12,6,1,39%,+230,-250,134,134,31%,14%
,,,20150102,7:00p,Virginia Military,East Tennessee State,VMI,ETSU,88,98,-10,+9,0,59%,+400,-450,173.5,173.5,54%,79%
,,,20150102,7:00p,East Tennessee State,Virginia Military,ETSU,VMI,98,88,10,-9,1,42%,-450,+400,173.5,173.5,46%,21%
,,,20150102,8:00p,Oral Roberts,North Dakota State,ORU,NDSU,66,72,-6,+4.5,0,49%,+173,-188,121.5,121.5,36%,34%
,,,20150102,8:00p,North Dakota State,Oral Roberts,NDSU,ORU,72,66,6,-4.5,1,51%,-188,+173,121.5,121.5,64%,66%
,,,20150102,8:00p,Nebraska-Omaha,South Dakota,NEOM,SDAK,86,77,9,+3,1,51%,+145,-155,156.5,156.5,39%,67%
,,,20150102,8:00p,South Dakota,Nebraska-Omaha,SDAK,NEOM,77,86,-9,-3,0,49%,-155,+145,156.5,156.5,61%,33%
,,,20150102,8:00p,IPFW,Western Illinois,IPFW,WIU,67,73,-6,-3,0,66%,-150,+140,136,136,68%,75%
,,,20150102,8:00p,Western Illinois,IPFW,WIU,IPFW,73,67,6,3,1,34%,+140,-150,136,136,32%,25%
,,,20150102,8:00p,IPFW,Western Illinois,IPFW,WIU,67,73,-6,-3,0,66%,-150,+140,136,136,68%,75%
,,,20150102,8:00p,Western Illinois,IPFW,WIU,IPFW,73,67,6,3,1,34%,+140,-150,136,136,32%,25%
,,,20150102,8:00p,IPFW,Western Illinois,IPFW,WIU,67,73,-6,-3,0,66%,-150,+140,136,136,68%,75%,,,126.5,126.5,NaN,NaN
,,,20150102,8:00p,Western Illinois,IPFW,WIU,IPFW,73,67,6,3,1,34%,+140,-150,136,136,32%,25%,,,126.5,126.5,NaN,54%
,,,20150103,3:30p,Illinois,Ohio State,ILL,OSU,61,77,-16,+7,0,46%,+270,-300,138.5,138.5,32%,51%
,,,20150103,3:30p,Ohio State,Illinois,OSU,ILL,77,61,16,-7,1,54%,-300,+270,138.5,138.5,68%,49%
,,,20150103,7:30p,Penn State,Rutgers,PSU,RUTG,46,50,-4,-2.5,0,61%,-135,+125,128,128,78%,81%
,,,20150103,7:30p,Rutgers,Penn State,RUTG,PSU,50,46,4,2.5,1,39%,+125,-135,128,128,22%,19%
,,,20150103,12:00p,Minnesota,Maryland,MINN,MD,58,70,-12,+4.5,0,44%,+185,-200,142,142,29%,64%
,,,20150103,12:00p,Maryland,Minnesota,MD,MINN,70,58,12,-4.5,1,56%,-200,+185,142,142,71%,36%
,,,20150103,12:00p,Kansas State,Oklahoma State,KSU,OKST,47,61,-14,+7.5,0,50%,+275,-305,129,129,30%,86%
,,,20150103,12:00p,Oklahoma State,Kansas State,OKST,KSU,61,47,14,-7.5,1,50%,-305,+275,129,129,70%,14%
,,,20150103,12:00p,Villanova,Seton Hall,VILL,HALL,61,66,-5,-7.5,0,45%,-330,+300,137,137,56%,41%
,,,20150103,12:00p,Seton Hall,Villanova,HALL,VILL,66,61,5,7.5,1,55%,+300,-330,137,137,44%,59%
,,,20150103,1:00p,Duquesne,Dayton,DUQ,DAY,55,81,-26,+12.5,0,52%,+750,-950,143.5,143.5,26%,69%
,,,20150103,1:00p,Dayton,Duquesne,DAY,DUQ,81,55,26,-12.5,1,48%,-950,+750,143.5,143.5,74%,31%
,,,20150103,2:00p,Xavier,DePaul,XAV,DEP,68,71,-3,-10.5,0,54%,-600,+500,152.5,152.5,73%,29%
,,,20150103,2:00p,DePaul,Xavier,DEP,XAV,71,68,3,10.5,1,46%,+500,-600,152.5,152.5,27%,71%
,,,20150103,2:00p,Connecticut,Florida,CONN,FLA,63,59,4,+9.5,1,57%,+420,-475,117,117,52%,69%
,,,20150103,2:00p,Florida,Connecticut,FLA,CONN,59,63,-4,-9.5,0,43%,-475,+420,117,117,48%,31%
,,,20150103,4:00p,Baylor,Oklahoma,BAY,OKLA,63,73,-10,+7,0,54%,+270,-300,134.5,134.5,59%,86%
,,,20150103,4:00p,Oklahoma,Baylor,OKLA,BAY,73,63,10,-7,1,46%,-300,+270,134.5,134.5,41%,14%
,,,20150103,2:00p,Providence,Marquette,PROV,MARQ,66,75,-9,+1.5,0,54%,+110,-120,128,128,50%,84%
,,,20150103,2:00p,Marquette,Providence,MARQ,PROV,75,66,9,-1.5,1,46%,-120,+110,128,128,50%,16%
,,,20150103,2:00p,Texas,Texas Tech,TEX,TTU,70,61,9,-8,1,54%,-360,+325,126,126,65%,77%
,,,20150103,2:00p,Texas Tech,Texas,TTU,TEX,61,70,-9,8,0,46%,+325,-360,126,126,35%,23%
,,,20150103,2:15p,Michigan,Purdue,MICH,PUR,51,64,-13,+3.5,0,51%,+150,-160,130,130,53%,41%
,,,20150103,2:15p,Purdue,Michigan,PUR,MICH,64,51,13,-3.5,1,49%,-160,+150,130,130,47%,59%
,,,20150103,3:00p,Rhode Island,Saint Louis,URI,SLU,65,53,12,-6.5,1,55%,-305,+275,121,121,44%,38%
,,,20150103,3:00p,Saint Louis,Rhode Island,SLU,URI,53,65,-12,6.5,0,45%,+275,-305,121,121,56%,62%
,,,20150103,11:00a,SMU,Cincinnati,SMU,CIN,50,56,-6,-1,0,58%,-117,-103,117.5,117.5,55%,53%
,,,20150103,11:00a,Cincinnati,SMU,CIN,SMU,56,50,6,1,1,42%,-103,-117,117.5,117.5,45%,47%
,,,20150103,6:00p,Tulane,Memphis,TULN,MEM,74,66,8,+12.5,1,62%,+635,-800,132,132,44%,59%
,,,20150103,6:00p,Memphis,Tulane,MEM,TULN,66,74,-8,-12.5,0,38%,-800,+635,132,132,56%,41%
,,,20150103,4:00p,West Virginia,TCU,WVU,TCU,78,67,11,-1,1,61%,-105,-105,127.5,127.5,NaN,74%
,,,20150103,4:00p,TCU,West Virginia,TCU,WVU,67,78,-11,1,0,39%,-105,-105,127.5,127.5,NaN,26%
,,,20150103,4:30p,Creighton,Georgetown,CREI,GTWN,61,76,-15,+8,0,54%,+315,-345,134,134,48%,57%
,,,20150103,4:30p,Georgetown,Creighton,GTWN,CREI,76,61,15,-8,1,46%,-345,+315,134,134,52%,43%
,,,20150103,5:00p,Richmond,Davidson,RICH,DAV,67,81,-14,+6,0,43%,+225,-245,133.5,133.5,36%,44%
,,,20150103,5:00p,Davidson,Richmond,DAV,RICH,81,67,14,-6,1,57%,-245,+225,133.5,133.5,64%,56%
,,,20150103,6:00p,Air Force,Nevada,AFA,NEV,62,80,-18,+1.5,0,47%,+110,-130,121.5,121.5,NaN,75%
,,,20150103,6:00p,Nevada,Air Force,NEV,AFA,80,62,18,-1.5,1,53%,-130,+110,121.5,121.5,NaN,25%
,,,20150103,7:00p,La Salle,George Mason,LAS,GMU,62,70,-8,-1.5,0,56%,-125,+115,128.5,128.5,66%,70%
,,,20150103,7:00p,George Mason,La Salle,GMU,LAS,70,62,8,1.5,1,44%,+115,-125,128.5,128.5,34%,30%
,,,20150103,7:00p,Texas State,Georgia Southern,TXST,GASO,36,40,-4,+4,0,37%,+160,-170,122,122,30%,24%
,,,20150103,7:00p,Georgia Southern,Texas State,GASO,TXST,40,36,4,-4,1,63%,-170,+160,122,122,70%,76%
,,,20150103,8:00p,Oregon State,Oregon,ORST,ORE,59,71,-12,+8.5,0,59%,+345,-385,125.5,125.5,42%,83%
,,,20150103,8:00p,Oregon,Oregon State,ORE,ORST,71,59,12,-8.5,1,41%,-385,+345,125.5,125.5,58%,17%
,,,20150103,8:15p,North Carolina,Clemson,UNC,CLEM,74,50,24,-6.5,1,56%,-300,+270,132.5,132.5,61%,55%
,,,20150103,8:15p,Clemson,North Carolina,CLEM,UNC,50,74,-24,6.5,0,44%,+270,-300,132.5,132.5,39%,45%
,,,20150103,5:30p,Virginia,Miami (FL),UVA,MIA,89,80,9,-7,1,54%,-310,+255,117.5,117.5,67%,60%
,,,20150103,5:30p,Miami (FL),Virginia,MIA,UVA,80,89,-9,7,0,46%,+255,-310,117.5,117.5,33%,40%
,,,20150103,7:00p,East Carolina,South Florida,ECU,USF,50,58,-8,+5,0,52%,+195,-215,133.5,133.5,46%,46%
,,,20150103,7:00p,South Florida,East Carolina,USF,ECU,58,50,8,-5,1,48%,-215,+195,133.5,133.5,54%,54%
,,,20150103,8:00p,Pacific,Pepperdine,PAC,PEPP,61,71,-10,+7.5,0,61%,+260,-290,123.5,123.5,69%,68%
,,,20150103,8:00p,Pepperdine,Pacific,PEPP,PAC,71,61,10,-7.5,1,39%,-290,+260,123.5,123.5,31%,32%
,,,20150103,8:05p,Appalachian State,Arkansas State,APP,ARST,74,73,1,+8,1,58%,,,125,125,34%,56%
,,,20150103,8:05p,Arkansas State,Appalachian State,ARST,APP,73,74,-1,-8,0,42%,,,125,125,66%,44%
,,,20150103,8:00p,Colorado State,New Mexico,CSU,UNM,53,66,-13,-1,0,50%,-112,+102,125.5,125.5,48%,43%
,,,20150103,8:00p,New Mexico,Colorado State,UNM,CSU,66,53,13,1,1,50%,+102,-112,125.5,125.5,52%,57%
,,,20150103,8:00p,Southern Illinois,Bradley,SIU,BRAD,44,63,-19,+1,0,63%,,,112.5,112.5,47%,83%
,,,20150103,8:00p,Bradley,Southern Illinois,BRAD,SIU,63,44,19,-1,1,37%,,,112.5,112.5,53%,17%
,,,20150103,8:00p,Louisiana Tech,Southern Miss,LT,USM,83,70,13,-10,1,59%,-500,+435,137,137,46%,56%
,,,20150103,8:00p,Southern Miss,Louisiana Tech,USM,LT,70,83,-13,10,0,41%,+435,-500,137,137,54%,44%
,,,20150103,8:15p,South Alabama,Texas-Arlington,USA,UTA,87,99,-12,+8,0,55%,+328,-365,138,138,40%,71%
,,,20150103,8:15p,Texas-Arlington,South Alabama,UTA,USA,99,87,12,-8,1,45%,-365,+328,138,138,60%,29%
,,,20150103,9:30p,Gonzaga,Portland,GONZ,PORT,87,75,12,-12,1,49%,-800,+635,137,137,69%,51%
,,,20150103,9:30p,Portland,Gonzaga,PORT,GONZ,75,87,-12,12,0,51%,+635,-800,137,137,31%,49%
,,,20150103,6:00p,South Carolina,Iowa State,SCAR,ISU,64,60,4,+6.5,1,38%,+245,-265,147,147,20%,81%
,,,20150103,6:00p,Iowa State,South Carolina,ISU,SCAR,60,64,-4,-6.5,0,62%,-265,+245,147,147,80%,19%
,,,20150103,10:00p,San Diego,Santa Clara,USD,SCU,56,59,-3,-3,0,61%,-150,+140,127.5,127.5,60%,64%
,,,20150103,10:00p,Santa Clara,San Diego,SCU,USD,59,56,3,3,1,39%,+140,-150,127.5,127.5,40%,36%
,,,20150103,10:00p,Wyoming,San Jose State,WYO,SJSU,64,59,5,-18.5,1,53%,-3000,+1500,108,108,57%,41%
,,,20150103,10:00p,San Jose State,Wyoming,SJSU,WYO,59,64,-5,18.5,0,47%,+1500,-3000,108,108,43%,59%
,,,20150103,10:00p,San Diego State,Fresno State,SDSU,FRES,57,59,-2,-8.5,0,60%,-400,+355,117,117,77%,86%
,,,20150103,10:00p,Fresno State,San Diego State,FRES,SDSU,59,57,2,8.5,1,40%,+355,-400,117,117,23%,14%
,,,20150103,11:00p,BYU,San Francisco,BYU,SF,99,68,31,-4.5,1,66%,-175,+165,152,152,76%,86%
,,,20150103,11:00p,San Francisco,BYU,SF,BYU,68,99,-31,4.5,0,34%,+165,-175,152,152,24%,14%
,,,20150103,7:30p,Tennessee Tech,SIU-Edwardsville,TNTC,SIUE,62,85,-23,+2,0,50%,+115,-135,139,139,43%,84%
,,,20150103,7:30p,SIU-Edwardsville,Tennessee Tech,SIUE,TNTC,85,62,23,-2,1,50%,-135,+115,139,139,57%,16%
,,,20150103,8:30p,Southeast Missouri State,Tennessee State,SEMO,TNST,77,62,15,-8.5,1,54%,,,132.5,132.5,48%,50%
,,,20150103,8:30p,Tennessee State,Southeast Missouri State,TNST,SEMO,62,77,-15,8.5,0,46%,,,132.5,132.5,52%,50%
,,,20150103,2:00p,Delaware,Northeastern,DEL,NE,64,67,-3,+7,0,49%,+260,-290,135,135,33%,35%
,,,20150103,2:00p,Northeastern,Delaware,NE,DEL,67,64,3,-7,1,51%,-290,+260,135,135,67%,65%
,,,20150103,10:00p,Southern Utah,Sacramento State,SUU,SAC,75,90,-15,+11.5,0,63%,+568,-700,141.5,141.5,51%,64%
,,,20150103,10:00p,Sacramento State,Southern Utah,SAC,SUU,90,75,15,-11.5,1,37%,-700,+568,141.5,141.5,49%,36%
,,,20150103,10:00p,Weber State,Idaho,WEB,IDHO,84,86,-2,+1.5,0,46%,+108,-118,147,147,40%,77%
,,,20150103,10:00p,Idaho,Weber State,IDHO,WEB,86,84,2,-1.5,1,54%,-118,+108,147,147,60%,23%
,,,20150103,10:05p,Northern Arizona,Portland State,NAU,PRST,73,60,13,+3.5,1,36%,+145,-155,135.5,135.5,30%,41%
,,,20150103,10:05p,Portland State,Northern Arizona,PRST,NAU,60,73,-13,-3.5,0,64%,-155,+145,135.5,135.5,70%,59%
,,,20150103,3:00p,Utah Valley,Arkansas,UVU,ARK,46,79,-33,+24,0,48%,+7500,-20000,137.5,137.5,NaN,59%
,,,20150103,3:00p,Arkansas,Utah Valley,ARK,UVU,79,46,33,-24,1,52%,-20000,+7500,137.5,137.5,NaN,41%
,,,20150103,7:00p,Savannah State,LSU,SAV,LSU,59,75,-16,+26,0,32%,+9000,-25000,136,136,NaN,11%
,,,20150103,7:00p,LSU,Savannah State,LSU,SAV,75,59,16,-26,1,68%,-25000,+9000,136,136,NaN,89%
,,,20150103,9:00p,UC Irvine,New Mexico State,UCI,NMSU,67,70,-3,+1.5,0,56%,+110,-120,126.5,126.5,36%,52%
,,,20150103,9:00p,New Mexico State,UC Irvine,NMSU,UCI,70,67,3,-1.5,1,44%,-120,+110,126.5,126.5,64%,48%
,,,20150103,7:00p,Furman,Chattanooga,FUR,CHAT,69,67,2,+10,1,31%,,,128,128,32%,86%
,,,20150103,7:00p,Chattanooga,Furman,CHAT,FUR,67,69,-2,-10,0,69%,,,128,128,68%,NaN
,,,20150103,7:30p,Morehead State,Murray State,MORE,MURR,77,80,-3,+7.5,0,36%,+315,-345,145,145,35%,34%
,,,20150103,7:30p,Murray State,Morehead State,MURR,MORE,80,77,3,-7.5,1,64%,-345,+315,145,145,65%,66%
,,,20150104,12:00p,UCF,Temple,UCF,TEM,78,84,-6,+14.5,0,49%,+1025,-1250,126,126,35%,30%
,,,20150104,12:00p,Temple,UCF,TEM,UCF,84,78,6,-14.5,1,51%,-1250,+1025,126,126,65%,70%
,,,20150104,1:00p,Virginia Commonwealth,Fordham,VCU,FOR,75,58,17,-15.5,1,62%,-1450,+1150,136,136,78%,83%
,,,20150104,1:00p,Fordham,Virginia Commonwealth,FOR,VCU,58,75,-17,15.5,0,38%,+1150,-1450,136,136,22%,17%
,,,20150104,4:30p,UNLV,Kansas,UNLV,KU,61,76,-15,+13,0,50%,+725,-925,135,135,33%,45%
,,,20150104,4:30p,Kansas,UNLV,KU,UNLV,76,61,15,-13,1,50%,-925,+725,135,135,67%,55%
,,,20150104,5:30p,Illinois State,Wichita State,ILST,WICH,62,70,-8,+15,0,49%,+1075,-1350,128.5,128.5,32%,49%
,,,20150104,5:30p,Wichita State,Illinois State,WICH,ILST,70,62,8,-15,1,51%,-1350,+1075,128.5,128.5,68%,51%
,,,20150104,2:00p,USC,Colorado,USC,COLO,65,86,-21,+11,0,57%,+535,-650,129.5,129.5,39%,66%
,,,20150104,2:00p,Colorado,USC,COLO,USC,86,65,21,-11,1,43%,-650,+535,129.5,129.5,61%,34%
,,,20150104,2:00p,Houston,Tulsa,HOU,TLSA,54,72,-18,+9,0,50%,+380,-430,132.5,132.5,45%,55%
,,,20150104,2:00p,Tulsa,Houston,TLSA,HOU,72,54,18,-9,1,50%,-430,+380,132.5,132.5,55%,45%
,,,20150104,2:00p,Florida International,Florida Atlantic,FIU,FAU,62,60,2,+6,1,42%,+200,-240,126,126,29%,44%
,,,20150104,2:00p,Florida Atlantic,Florida International,FAU,FIU,60,62,-2,-6,0,58%,-240,+200,126,126,71%,56%
,,,20150104,2:35p,Youngstown State,Valparaiso,YSU,VALP,64,79,-15,+13,0,55%,+775,-975,139.5,139.5,35%,29%
,,,20150104,2:35p,Valparaiso,Youngstown State,VALP,YSU,79,64,15,-13,1,45%,-975,+775,139.5,139.5,65%,71%
,,,20150104,3:00p,Marshall,Western Kentucky,MRSH,WKU,62,81,-19,+11.5,0,49%,+600,-750,142.5,142.5,34%,48%
,,,20150104,3:00p,Western Kentucky,Marshall,WKU,MRSH,81,62,19,-11.5,1,51%,-750,+600,142.5,142.5,66%,52%
,,,20150104,3:30p,UTEP,Rice,UTEP,RICE,66,57,9,-11.5,1,61%,-705,+570,129,129,56%,61%
,,,20150104,3:30p,Rice,UTEP,RICE,UTEP,57,66,-9,11.5,0,39%,+570,-705,129,129,44%,39%
,,,20150104,3:30p,Loyola (IL),Northern Iowa,L-IL,UNI,58,67,-9,+11,0,59%,+548,-670,116.5,116.5,44%,77%
,,,20150104,3:30p,Northern Iowa,Loyola (IL),UNI,L-IL,67,58,9,-11,1,41%,-670,+548,116.5,116.5,56%,23%
,,,20150104,4:00p,Cleveland State,Illinois-Chicago,CLEV,UIC,74,69,5,-7.5,1,51%,,,126,126,56%,35%
,,,20150104,4:00p,Illinois-Chicago,Cleveland State,UIC,CLEV,69,74,-5,7.5,0,49%,,,126,126,44%,65%
,,,20150104,4:00p,UCLA,Utah,UCLA,UTAH,39,71,-32,+12,0,49%,+635,-800,135,135,38%,44%
,,,20150104,4:00p,Utah,UCLA,UTAH,UCLA,71,39,32,-12,1,51%,-800,+635,135,135,62%,56%
,,,20150104,3:00p,UTSA,North Texas,UTSA,UNT,71,61,10,+6,1,45%,+225,-245,137.5,137.5,39%,35%
,,,20150104,3:00p,North Texas,UTSA,UNT,UTSA,61,71,-10,-6,0,55%,-245,+225,137.5,137.5,61%,65%
,,,20150104,6:00p,Washington State,California,WSU,CAL,69,66,3,+9.5,1,46%,+423,-480,134,134,27%,31%
,,,20150104,6:00p,California,Washington State,CAL,WSU,66,69,-3,-9.5,0,54%,-480,+423,134,134,73%,69%
,,,20150104,7:00p,Arizona State,Arizona,ASU,ARIZ,49,73,-24,+14,0,51%,+1050,-1300,134,134,35%,44%
,,,20150104,7:00p,Arizona,Arizona State,ARIZ,ASU,73,49,24,-14,1,49%,-1300,+1050,134,134,65%,56%
,,,20150104,3:00p,UAB,Middle Tennessee,UAB,MTU,54,49,5,+7,1,55%,+285,-315,124,124,39%,70%
,,,20150104,3:00p,Middle Tennessee,UAB,MTU,UAB,49,54,-5,-7,0,45%,-315,+285,124,124,61%,NaN
,,,20150104,8:00p,Louisville,Wake Forest,LOU,WAKE,85,76,9,-13,1,58%,-975,+775,130.5,130.5,79%,82%
,,,20150104,8:00p,Wake Forest,Louisville,WAKE,LOU,76,85,-9,13,0,42%,+775,-975,130.5,130.5,21%,18%
,,,20150104,8:30p,Wisconsin,Northwestern,WIS,NW,81,58,23,-13,1,60%,-1000,+800,123,123,73%,64%
,,,20150104,8:30p,Northwestern,Wisconsin,NW,WIS,58,81,-23,13,0,40%,+800,-1000,123,123,27%,36%
,,,20150104,10:00p,Washington,Stanford,WASH,STAN,60,68,-8,+5.5,0,53%,+210,-230,131.5,131.5,50%,69%
,,,20150104,10:00p,Stanford,Washington,STAN,WASH,68,60,8,-5.5,1,47%,-230,+210,131.5,131.5,50%,31%
,,,20150104,2:00p,Monmouth,Niagara,MONM,NIAG,66,50,16,-3.5,1,58%,-160,+150,131,131,58%,NaN
,,,20150104,2:00p,Niagara,Monmouth,NIAG,MONM,50,66,-16,3.5,0,42%,+150,-160,131,131,42%,36%
,,,20150104,2:00p,Manhattan,Canisius,MAN,CAN,63,60,3,+4.5,1,50%,+175,-190,124.5,124.5,39%,76%
,,,20150104,2:00p,Canisius,Manhattan,CAN,MAN,60,63,-3,-4.5,0,50%,-190,+175,124.5,124.5,61%,24%
,,,20150104,2:00p,Iona,Siena,IONA,SIE,86,72,14,-5,1,62%,-200,+185,162,162,70%,79%
,,,20150104,2:00p,Siena,Iona,SIE,IONA,72,86,-14,5,0,38%,+185,-200,162,162,30%,21%
,,,20150104,3:00p,South Dakota,Denver,SDAK,DEN,74,69,5,+9.5,1,56%,+420,-475,131,131,41%,64%
,,,20150104,3:00p,Denver,South Dakota,DEN,SDAK,69,74,-5,-9.5,0,44%,-475,+420,131,131,59%,36%
,,,20150104,3:00p,South Dakota,Denver,SDAK,DEN,74,69,5,+9.5,1,56%,+420,-475,131,131,41%,64%
,,,20150104,3:00p,Denver,South Dakota,DEN,SDAK,69,74,-5,-9.5,0,44%,-475,+420,131,131,59%,36%
