game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20121109,5:30p,Michigan State,Connecticut,MSU,CONN,62,66,-4,-8,0,55%,-355,+320,133,133,75%,69%
,,,20121109,5:30p,Connecticut,Michigan State,CONN,MSU,66,62,4,8,1,45%,+320,-355,133,133,25%,31%
,,,20121109,7:00p,Georgia State,Duke,GAST,DUKE,55,74,-19,+19.5,0,40%,,,132.5,132.5,15%,25%
,,,20121109,7:00p,Duke,Georgia State,DUKE,GAST,74,55,19,-19.5,1,60%,,,132.5,132.5,85%,75%
,,,20121109,9:00p,Louisiana Tech,Texas A&M,LT,TXAM,59,71,-12,+7.5,0,52%,+290,-350,133,133,22%,76%
,,,20121109,9:00p,Texas A&M,Louisiana Tech,TXAM,LT,71,59,12,-7.5,1,48%,-350,+290,133,133,78%,24%
,,,20121109,8:30p,Maryland,Kentucky,MD,UK,69,72,-3,+10.5,0,61%,+485,-575,135.5,135.5,32%,64%
,,,20121109,8:30p,Kentucky,Maryland,UK,MD,72,69,3,-10.5,1,39%,-575,+485,135.5,135.5,68%,36%
,,,20121109,11:00p,Indiana State,UCLA,INST,UCLA,59,86,-27,+14,0,47%,+900,-1100,132.5,132.5,24%,42%
,,,20121109,11:00p,UCLA,Indiana State,UCLA,INST,86,59,27,-14,1,53%,-1100,+900,132.5,132.5,76%,58%
,,,20121109,9:00p,Tennessee State,BYU,TNST,BYU,66,81,-15,+12.5,0,38%,+668,-850,,,130,130,NaN,NaN
,,,20121109,9:00p,BYU,Tennessee State,BYU,TNST,81,66,15,-12.5,1,62%,-850,+668,,,130,130,NaN,19%
,,,20121109,7:00p,Bucknell,Purdue,BUCK,PUR,70,65,5,+5.5,1,56%,+215,-235,133.5,133.5,30%,52%
,,,20121109,7:00p,Purdue,Bucknell,PUR,BUCK,65,70,-5,-5.5,0,44%,-235,+215,133.5,133.5,70%,48%
,,,20121109,8:00p,Bryant University,Indiana,BRY,IND,54,97,-43,+32,0,39%,+18000,-54000,149,149,25%,NaN
,,,20121109,8:00p,Indiana,Bryant University,IND,BRY,97,54,43,-32,1,61%,-54000,+18000,149,149,75%,73%
,,,20121109,7:00p,Ohio State,Marquette,OSU,MARQ,0,0,0,-6.5,0,57%,-275,+250,132,132,NaN,69%
,,,20121109,7:00p,Marquette,Ohio State,MARQ,OSU,0,0,0,6.5,0,43%,+250,-275,132,132,NaN,31%
,,,20121109,9:00p,Georgetown,Florida,GTWN,FLA,23,27,-4,+4.5,0,43%,+175,-190,123.5,123.5,NaN,28%
,,,20121109,9:00p,Florida,Georgetown,FLA,GTWN,27,23,4,-4.5,1,58%,-190,+175,123.5,123.5,NaN,72%
,,,20121111,1:00p,Marshall,Villanova,MRSH,VILL,68,80,-12,+4.5,0,47%,+175,-190,136,136,40%,48%
,,,20121111,1:00p,Villanova,Marshall,VILL,MRSH,80,68,12,-4.5,1,53%,-190,+175,136,136,60%,52%
,,,20121111,2:00p,Hofstra,Purdue,HOF,PUR,54,83,-29,+17,0,45%,,,137.5,137.5,29%,1%
,,,20121111,2:00p,Purdue,Hofstra,PUR,HOF,83,54,29,-17,1,55%,,,137.5,137.5,71%,99%
,,,20121111,2:30p,Florida Atlantic,North Carolina,FAU,UNC,56,80,-24,+20,0,56%,+2500,-3500,145,145,22%,51%
,,,20121111,2:30p,North Carolina,Florida Atlantic,UNC,FAU,80,56,24,-20,1,44%,-3500,+2500,145,145,78%,49%
,,,20121111,6:30p,Duquesne,Georgetown,DUQ,GTWN,55,61,-6,+14,0,41%,+1000,-1200,132,132,55%,18%
,,,20121111,6:30p,Georgetown,Duquesne,GTWN,DUQ,61,55,6,-14,1,59%,-1200,+1000,132,132,45%,82%
,,,20121111,3:00p,Milwaukee,South Carolina,MILW,SCAR,75,82,-7,+5,0,64%,+210,-230,127,127,32%,NaN
,,,20121111,3:00p,South Carolina,Milwaukee,SCAR,MILW,82,75,7,-5,1,36%,-230,+210,127,127,68%,23%
,,,20121111,9:30p,New Mexico State,Oregon State,NMSU,ORST,62,71,-9,+9,0,49%,+365,-410,157.5,157.5,50%,58%
,,,20121111,9:30p,Oregon State,New Mexico State,ORST,NMSU,71,62,9,-9,1,51%,-410,+365,157.5,157.5,50%,42%
,,,20121111,4:00p,Syracuse,San Diego State,SYR,SDSU,62,49,13,-2,1,53%,-130,+120,129,129,71%,76%
,,,20121111,4:00p,San Diego State,Syracuse,SDSU,SYR,49,62,-13,2,0,47%,+120,-130,129,129,29%,24%
,,,20121111,4:30p,Colgate,Marquette,COLG,MARQ,63,84,-21,+25,0,55%,+6000,-15000,143.5,143.5,NaN,36%
,,,20121111,4:30p,Marquette,Colgate,MARQ,COLG,84,63,21,-25,1,45%,-15000,+6000,143.5,143.5,NaN,64%
,,,20121112,7:00p,Buffalo,Florida State,BUFF,FSU,68,95,-27,+13.5,0,39%,+800,-1000,132.5,132.5,25%,10%
,,,20121112,7:00p,Florida State,Buffalo,FSU,BUFF,95,68,27,-13.5,1,61%,-1000,+800,132.5,132.5,75%,90%
,,,20121112,7:00p,Youngstown State,Georgia,YSU,UGA,68,56,12,+8,1,59%,+340,-380,132,132,25%,63%
,,,20121112,7:00p,Georgia,Youngstown State,UGA,YSU,56,68,-12,-8,0,41%,-380,+340,132,132,75%,37%
,,,20121112,7:36p,Central Michigan,Iowa,CMU,IOWA,61,73,-12,+22,0,50%,+2500,-5000,147,147,63%,14%
,,,20121112,7:36p,Iowa,Central Michigan,IOWA,CMU,73,61,12,-22,1,50%,-5000,+2500,147,147,37%,86%
,,,20121112,8:00p,Troy,Texas A&M,TROY,TXAM,65,83,-18,+15.5,0,63%,+1225,-1550,132,132,30%,84%
,,,20121112,8:00p,Texas A&M,Troy,TXAM,TROY,83,65,18,-15.5,1,37%,-1550,+1225,132,132,70%,16%
,,,20121112,11:59p,West Virginia,Gonzaga,WVU,GONZ,50,84,-34,+11,0,49%,+550,-675,137.5,137.5,NaN,NaN
,,,20121112,11:59p,Gonzaga,West Virginia,GONZ,WVU,84,50,34,-11,1,51%,-675,+550,137.5,137.5,NaN,NaN
,,,20121112,9:00p,IUPUI,Michigan,IUPU,MICH,54,91,-37,+19,0,48%,+2100,-2800,131,131,28%,18%
,,,20121112,9:00p,Michigan,IUPUI,MICH,IUPU,91,54,37,-19,1,52%,-2800,+2100,131,131,72%,82%
,,,20121112,4:00a,Houston Baptist,Hawaii,HBU,HAW,60,73,-13,+12.5,0,35%,+650,-1000,149.5,149.5,NaN,NaN
,,,20121112,4:00a,Hawaii,Houston Baptist,HAW,HBU,73,60,13,-12.5,1,65%,-1000,+650,149.5,149.5,NaN,NaN
,,,20121112,2:00a,Davidson,New Mexico,DAV,UNM,81,86,-5,+6,0,48%,+200,-240,144.5,144.5,28%,NaN
,,,20121112,2:00a,New Mexico,Davidson,UNM,DAV,86,81,5,-6,1,52%,-240,+200,144.5,144.5,72%,NaN
,,,20121113,8:00a,Northern Illinois,Valparaiso,NIU,VALP,46,69,-23,+21,0,40%,+1750,-3500,128.5,128.5,45%,16%
