game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160101,7:00p,North Texas,UTSA,UNT,UTSA,70,66,4,-2.5,1,63%,-150,+130,161.5,161.5,69%,77%
,,,20160101,7:00p,UTSA,North Texas,UTSA,UNT,66,70,-4,2.5,0,37%,+130,-150,161.5,161.5,31%,23%
,,,20160101,9:00p,USC,Washington State,USC,WSU,90,77,13,-3,1,52%,-155,+135,151.5,151.5,61%,81%
,,,20160101,9:00p,Washington State,USC,WSU,USC,77,90,-13,3,0,48%,+135,-155,151.5,151.5,39%,19%
,,,20160101,9:00p,Utah,Stanford,UTAH,STAN,68,70,-2,-5,0,62%,-210,+175,138.5,138.5,76%,84%
,,,20160101,9:00p,Stanford,Utah,STAN,UTAH,70,68,2,5,1,38%,+175,-210,138.5,138.5,24%,16%
,,,20160101,9:00p,Rice,UTEP,RICE,UTEP,60,61,-1,+7,0,42%,+260,-320,156.5,156.5,30%,34%
,,,20160101,9:00p,UTEP,Rice,UTEP,RICE,61,60,1,-7,1,58%,-320,+260,156.5,156.5,70%,66%
,,,20160101,11:00p,UCLA,Washington,UCLA,WASH,93,96,-3,-1,0,60%,-118,-102,159.5,159.5,74%,82%
,,,20160101,11:00p,Washington,UCLA,WASH,UCLA,96,93,3,1,1,40%,-102,-118,159.5,159.5,26%,19%
,,,20160101,11:00p,Colorado,California,COLO,CAL,65,79,-14,+8,0,55%,+300,-360,141.5,141.5,49%,40%
,,,20160101,11:00p,California,Colorado,CAL,COLO,79,65,14,-8,1,45%,-360,+300,141.5,141.5,51%,60%
,,,20160101,2:00p,Western Illinois,Nebraska-Omaha,WIU,NEOM,80,82,-2,+8.5,0,44%,+325,-400,159.5,159.5,36%,21%
,,,20160101,2:00p,Nebraska-Omaha,Western Illinois,NEOM,WIU,82,80,2,-8.5,1,56%,-400,+325,159.5,159.5,64%,79%
,,,20160101,3:30p,IUPUI,South Dakota,IUPU,SDAK,77,66,11,+6.5,1,40%,+255,-280,150,150,26%,54%
,,,20160101,3:30p,South Dakota,IUPUI,SDAK,IUPU,66,77,-11,-6.5,0,60%,-280,+255,150,150,74%,46%
,,,20160102,11:00a,DePaul,Seton Hall,DEP,HALL,74,78,-4,+10,0,44%,+485,-670,138.5,138.5,16%,46%
,,,20160102,11:00a,Seton Hall,DePaul,HALL,DEP,78,74,4,-10,1,56%,-670,+485,138.5,138.5,84%,54%
,,,20160102,12:00p,Houston,Temple,HOU,TEM,77,50,27,+6,1,46%,+230,-270,143.5,143.5,63%,50%
,,,20160102,12:00p,Temple,Houston,TEM,HOU,50,77,-27,-6,0,54%,-270,+230,143.5,143.5,37%,50%
,,,20160102,12:00p,Georgia Tech,North Carolina,GT,UNC,78,86,-8,+14.5,0,40%,+1000,-1500,154,154,48%,48%
,,,20160102,12:00p,North Carolina,Georgia Tech,UNC,GT,86,78,8,-14.5,1,60%,-1500,+1000,154,154,52%,52%
,,,20160102,12:00p,Florida State,Clemson,FSU,CLEM,75,84,-9,-2.5,0,64%,-140,+120,132,132,81%,28%
,,,20160102,12:00p,Clemson,Florida State,CLEM,FSU,84,75,9,2.5,1,36%,+120,-140,132,132,19%,72%
,,,20160102,12:00p,James Madison,Delaware,JMU,DEL,73,63,10,-4,1,60%,-175,+155,140.5,140.5,77%,46%
,,,20160102,12:00p,Delaware,James Madison,DEL,JMU,63,73,-10,4,0,41%,+155,-175,140.5,140.5,23%,54%
,,,20160102,12:00p,Penn State,Michigan,PSU,MICH,56,79,-23,+11,0,53%,+550,-800,132.5,132.5,34%,66%
,,,20160102,12:00p,Michigan,Penn State,MICH,PSU,79,56,23,-11,1,47%,-800,+550,132.5,132.5,66%,34%
,,,20160102,12:00p,Penn State,Michigan,PSU,MICH,56,79,-23,+11,0,53%,+550,-800,132.5,132.5,34%,66%
,,,20160102,12:00p,Michigan,Penn State,MICH,PSU,79,56,23,-11,1,47%,-800,+550,132.5,132.5,66%,34%
,,,20160102,12:00p,Penn State,Michigan,PSU,MICH,56,79,-23,+11,0,53%,+550,-800,132.5,132.5,34%,66%,,,147,147,NaN,NaN
,,,20160102,12:00p,Michigan,Penn State,MICH,PSU,79,56,23,-11,1,47%,-800,+550,132.5,132.5,66%,34%,,,147,147,NaN,30%
,,,20160102,6:00p,Northeastern,North Carolina-Wilmington,NE,UNCW,65,63,2,+6.5,1,45%,+255,-280,152,152,43%,39%
,,,20160102,6:00p,North Carolina-Wilmington,Northeastern,UNCW,NE,63,65,-2,-6.5,0,55%,-280,+255,152,152,57%,61%
,,,20160102,1:00p,Butler,Xavier,BUT,XAV,69,88,-19,+5,0,44%,+195,-215,152,152,49%,73%
,,,20160102,1:00p,Xavier,Butler,XAV,BUT,88,69,19,-5,1,56%,-215,+195,152,152,51%,27%
,,,20160102,7:30p,South Florida,SMU,USF,SMU,58,72,-14,+25.5,0,50%,+9000,-25000,136.5,136.5,48%,35%
,,,20160102,7:30p,SMU,South Florida,SMU,USF,72,58,14,-25.5,1,50%,-25000,+9000,136.5,136.5,52%,65%
,,,20160102,2:00p,Illinois-Chicago,Valparaiso,UIC,VALP,47,75,-28,+26,0,53%,+12000,-36000,134.5,134.5,62%,36%
,,,20160102,2:00p,Valparaiso,Illinois-Chicago,VALP,UIC,75,47,28,-26,1,47%,-36000,+12000,134.5,134.5,38%,64%
,,,20160102,2:00p,Loyola (IL),Indiana State,L-IL,INST,58,73,-15,+4.5,0,46%,+170,-185,127,127,32%,34%
,,,20160102,2:00p,Indiana State,Loyola (IL),INST,L-IL,73,58,15,-4.5,1,54%,-185,+170,127,127,68%,66%
,,,20160102,2:00p,Tennessee,Auburn,TENN,AUB,77,83,-6,+1.5,0,46%,+105,-125,158.5,158.5,46%,55%
,,,20160102,2:00p,Auburn,Tennessee,AUB,TENN,83,77,6,-1.5,1,54%,-125,+105,158.5,158.5,54%,45%
,,,20160102,2:00p,Northern Kentucky,Green Bay,NKU,GB,70,86,-16,+10,0,52%,+450,-600,160,160,31%,14%
,,,20160102,2:00p,Green Bay,Northern Kentucky,GB,NKU,86,70,16,-10,1,48%,-600,+450,160,160,69%,86%
,,,20160102,2:00p,San Jose State,Air Force,SJSU,AFA,57,64,-7,+9.5,0,52%,+420,-475,143.5,143.5,27%,61%
,,,20160102,2:00p,Air Force,San Jose State,AFA,SJSU,64,57,7,-9.5,1,48%,-475,+420,143.5,143.5,73%,39%
,,,20160102,2:00p,Rutgers,Wisconsin,RUTG,WIS,57,79,-22,+16.5,0,55%,+1500,-3000,132,132,59%,62%
,,,20160102,2:00p,Wisconsin,Rutgers,WIS,RUTG,79,57,22,-16.5,1,45%,-3000,+1500,132,132,41%,38%
,,,20160102,2:00p,North Carolina State,Virginia Tech,NCST,VT,68,73,-5,-2.5,0,63%,-140,+120,144,144,79%,26%
,,,20160102,2:00p,Virginia Tech,North Carolina State,VT,NCST,73,68,5,2.5,1,37%,+120,-140,144,144,21%,74%
,,,20160102,2:30p,Syracuse,Miami (FL),SYR,MIA,51,64,-13,+11,0,49%,+475,-650,137,137,43%,70%
,,,20160102,2:30p,Miami (FL),Syracuse,MIA,SYR,64,51,13,-11,1,51%,-650,+475,137,137,57%,30%
,,,20160102,2:30p,Dayton,Duquesne,DAY,DUQ,66,58,8,-7,1,50%,-310,+255,147.5,147.5,41%,47%
,,,20160102,2:30p,Duquesne,Dayton,DUQ,DAY,58,66,-8,7,0,50%,+255,-310,147.5,147.5,59%,53%
,,,20160102,3:00p,Michigan State,Minnesota,MSU,MINN,69,61,8,-9,1,53%,-475,+380,144.5,144.5,77%,69%
,,,20160102,3:00p,Minnesota,Michigan State,MINN,MSU,61,69,-8,9,0,47%,+380,-475,144.5,144.5,23%,31%
,,,20160102,2:00p,Texas,Texas Tech,TEX,TTU,74,82,-8,+3.5,0,45%,+145,-165,140.5,140.5,54%,87%
,,,20160102,2:00p,Texas Tech,Texas,TTU,TEX,82,74,8,-3.5,1,55%,-165,+145,140.5,140.5,46%,13%
,,,20160102,12:00p,West Virginia,Kansas State,WVU,KSU,87,83,4,-4.5,1,58%,-200,+170,138.5,138.5,68%,13%
,,,20160102,12:00p,Kansas State,West Virginia,KSU,WVU,83,87,-4,4.5,0,42%,+170,-200,138.5,138.5,32%,87%
,,,20160102,3:00p,Youngstown State,Detroit,YSU,DET,87,96,-9,+12.5,0,48%,+600,-900,169.5,169.5,23%,61%
,,,20160102,3:00p,Detroit,Youngstown State,DET,YSU,96,87,9,-12.5,1,52%,-900,+600,169.5,169.5,77%,39%
,,,20160102,3:00p,Cleveland State,Oakland,CLEV,OAK,68,86,-18,+13,0,41%,+900,-1100,148,148,24%,65%
