date,time,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
20170426,6:00p,ATL,WAS,0,0,0,6,0,42,215,-235,212.5,212.5,36,34
20170426,8:30p,CHI,BOS,0,0,0,7.5,0,51,290,-320,202,202,51,44
