,,,20130105,10:30p,Golden State,L.A. Clippers,GSW,LAC,89,115,-26,+6.5,0,55%,+240,-260,202.5,202.5,59%
,,,20130105,10:30p,L.A. Clippers,Golden State,LAC,GSW,115,89,26,-6.5,1,45%,-260,+240,202.5,202.5,41%
,,,20130106,1:00p,Oklahoma City,Toronto,OKC,TOR,104,92,12,-6.5,1,61%,-265,+245,196.5,196.5,79%,72%
,,,20130106,1:00p,Toronto,Oklahoma City,TOR,OKC,92,104,-12,6.5,0,39%,+245,-265,196.5,196.5,21%,28%
,,,20130106,6:00p,Washington,Miami,WAS,MIA,71,99,-28,+14,0,39%,+1325,-1700,191.5,191.5,32%,30%
,,,20130106,6:00p,Miami,Washington,MIA,WAS,99,71,28,-14,1,61%,-1700,+1325,191.5,191.5,68%,70%
,,,20130106,7:30p,Charlotte,Detroit,CHA,DET,108,101,7,+8,1,50%,+355,-400,194,194,31%
,,,20130106,7:30p,Detroit,Charlotte,DET,CHA,101,108,-7,-8,0,50%,-400,+355,194,194,69%
,,,20130106,8:00p,Memphis,Phoenix,MEM,PHX,92,81,11,-4.5,1,59%,-185,+170,184.5,184.5,70%
,,,20130106,8:00p,Phoenix,Memphis,PHX,MEM,81,92,-11,4.5,0,41%,+170,-185,184.5,184.5,30%
,,,20130106,9:30p,Denver,L.A. Lakers,DEN,LAL,112,105,7,+5.5,1,45%,+220,-240,214,214,32%
,,,20130106,9:30p,L.A. Lakers,Denver,LAL,DEN,105,112,-7,-5.5,0,55%,-240,+220,214,214,68%
,,,20130107,7:00p,Oklahoma City,Washington,OKC,WAS,99,101,-2,-11.5,0,66%,-885,+690,194.5,194.5,79%,88%
,,,20130107,7:00p,Washington,Oklahoma City,WAS,OKC,101,99,2,11.5,1,34%,+690,-885,194.5,194.5,21%,12%
,,,20130107,7:30p,Boston,New York,BOS,NYK,102,96,6,+7.5,1,42%,+290,-320,191.5,191.5,39%,32%
,,,20130107,7:30p,New York,Boston,NYK,BOS,96,102,-6,-7.5,0,58%,-320,+290,191.5,191.5,61%,68%
,,,20130107,8:00p,San Antonio,New Orleans,SAS,NOP,88,95,-7,-8,0,65%,-370,+330,193.5,193.5,89%
,,,20130107,8:00p,New Orleans,San Antonio,NOP,SAS,95,88,7,8,1,35%,+330,-370,193.5,193.5,11%
,,,20130107,8:00p,Cleveland,Chicago,CLE,CHI,92,118,-26,+8,0,54%,+328,-365,186,186,48%
,,,20130107,8:00p,Chicago,Cleveland,CHI,CLE,118,92,26,-8,1,46%,-365,+328,186,186,52%
,,,20130107,9:00p,Dallas,Utah,DAL,UTA,94,100,-6,+5,0,46%,+185,-200,198.5,198.5,38%
,,,20130107,9:00p,Utah,Dallas,UTA,DAL,100,94,6,-5,1,54%,-200,+185,198.5,198.5,62%
,,,20130107,10:00p,Memphis,Sacramento,MEM,SAC,113,81,32,-4,1,57%,-160,+150,188,188,79%
,,,20130107,10:00p,Sacramento,Memphis,SAC,MEM,81,113,-32,4,0,43%,+150,-160,188,188,21%
,,,20130107,10:00p,Orlando,Portland,ORL,POR,119,125,-6,+7,0,54%,+235,-255,193,193,32%
,,,20130107,10:00p,Portland,Orlando,POR,ORL,125,119,6,-7,1,46%,-255,+235,193,193,68%
,,,20130108,7:00p,Miami,Indiana,MIA,IND,77,87,-10,-1.5,0,61%,-118,+108,187,187,73%,71%
,,,20130108,7:00p,Indiana,Miami,IND,MIA,87,77,10,1.5,1,39%,+108,-118,187,187,27%,29%
,,,20130108,7:00p,Brooklyn,Philadelphia,BKN,PHI,109,89,20,+1.5,1,51%,+105,-115,187,187,54%,49%
,,,20130108,7:00p,Philadelphia,Brooklyn,PHI,BKN,89,109,-20,-1.5,0,49%,-115,+105,187,187,46%,51%
,,,20130108,8:00p,Atlanta,Minnesota,ATL,MIN,103,108,-5,+1,0,57%,+101,-111,188.5,188.5,65%,64%
,,,20130108,8:00p,Minnesota,Atlanta,MIN,ATL,108,103,5,-1,1,43%,-111,+101,188.5,188.5,35%,36%
,,,20130108,8:00p,Phoenix,Milwaukee,PHX,MIL,99,108,-9,+6,0,44%,+210,-230,200.5,200.5,35%,40%
,,,20130108,8:00p,Milwaukee,Phoenix,MIL,PHX,108,99,9,-6,1,56%,-230,+210,200.5,200.5,65%,60%
,,,20130108,8:00p,L.A. Lakers,Houston,LAL,HOU,112,125,-13,+8.5,0,54%,+325,-360,223.5,223.5,46%,41%
,,,20130108,8:00p,Houston,L.A. Lakers,HOU,LAL,125,112,13,-8.5,1,46%,-360,+325,223.5,223.5,54%,59%
,,,20130109,7:00p,Atlanta,Cleveland,ATL,CLE,83,99,-16,-4,0,61%,-170,+160,193.5,193.5,73%,72%
,,,20130109,7:00p,Cleveland,Atlanta,CLE,ATL,99,83,16,4,1,39%,+160,-170,193.5,193.5,27%,28%
,,,20130109,7:00p,Philadelphia,Toronto,PHI,TOR,72,90,-18,+5,0,48%,+175,-190,189,189,46%,38%
,,,20130109,7:00p,Toronto,Philadelphia,TOR,PHI,90,72,18,-5,1,52%,-190,+175,189,189,54%,62%
,,,20130109,7:00p,Utah,Charlotte,UTA,CHA,112,102,10,-4.5,1,61%,-175,+165,199,199,78%
,,,20130109,7:00p,Charlotte,Utah,CHA,UTA,102,112,-10,4.5,0,39%,+165,-175,199,199,22%
,,,20130109,7:30p,Phoenix,Boston,PHX,BOS,79,87,-8,+9,0,50%,+400,-450,192,192,40%
,,,20130109,7:30p,Boston,Phoenix,BOS,PHX,87,79,8,-9,1,50%,-450,+400,192,192,60%
,,,20130109,8:00p,L.A. Lakers,San Antonio,LAL,SAS,105,108,-3,+13.5,0,48%,+975,-1175,214,214,59%
,,,20130109,8:00p,San Antonio,L.A. Lakers,SAS,LAL,108,105,3,-13.5,1,52%,-1175,+975,214,214,41%
,,,20130109,8:00p,Minnesota,Oklahoma City,MIN,OKC,84,106,-22,+12.5,0,44%,+900,-1100,202,202,28%
,,,20130109,8:00p,Oklahoma City,Minnesota,OKC,MIN,106,84,22,-12.5,1,56%,-1100,+900,202,202,72%
,,,20130109,8:00p,Houston,New Orleans,HOU,NOP,79,88,-9,-2.5,0,55%,-133,+123,200.5,200.5,65%
,,,20130109,8:00p,New Orleans,Houston,NOP,HOU,88,79,9,2.5,1,45%,+123,-133,200.5,200.5,35%
,,,20130109,8:00p,Milwaukee,Chicago,MIL,CHI,104,96,8,+6,1,41%,+205,-245,190,190,35%
,,,20130109,8:00p,Chicago,Milwaukee,CHI,MIL,96,104,-8,-6,0,59%,-245,+205,190,190,65%
,,,20130109,9:00p,Orlando,Denver,ORL,DEN,105,108,-3,+11.5,0,45%,+660,-840,204,204,46%
,,,20130109,9:00p,Denver,Orlando,DEN,ORL,108,105,3,-11.5,1,55%,-840,+660,204,204,54%
,,,20130109,10:30p,Memphis,Golden State,MEM,GSW,94,87,7,+1,1,38%,-104,-106,191,191,21%
,,,20130109,10:30p,Golden State,Memphis,GSW,MEM,87,94,-7,-1,0,62%,-106,-104,191,191,79%
,,,20130109,10:30p,Dallas,L.A. Clippers,DAL,LAC,93,99,-6,+10,0,42%,+500,-700,202,202,33%
,,,20130109,10:30p,L.A. Clippers,Dallas,LAC,DAL,99,93,6,-10,1,58%,-700,+500,202,202,67%
,,,20130110,8:00p,New York,Indiana,NYK,IND,76,81,-5,+5.5,0,49%,+200,-220,184,184,43%,43%
,,,20130110,8:00p,Indiana,New York,IND,NYK,81,76,5,-5.5,1,51%,-220,+200,184,184,57%,57%
,,,20130110,10:00p,Dallas,Sacramento,DAL,SAC,117,112,5,+3,1,50%,+125,-135,205.5,205.5,53%,55%
,,,20130110,10:00p,Sacramento,Dallas,SAC,DAL,112,117,-5,-3,0,50%,-135,+125,205.5,205.5,47%,45%
,,,20130110,10:30p,Miami,Portland,MIA,POR,90,92,-2,-3.5,0,61%,-155,+145,194.5,194.5,74%,79%
,,,20130110,10:30p,Portland,Miami,POR,MIA,92,90,2,3.5,1,39%,+145,-155,194.5,194.5,26%,21%
,,,20130111,7:00p,Charlotte,Toronto,CHA,TOR,78,99,-21,+8,0,59%,,,195,195,41%
,,,20130111,7:00p,Toronto,Charlotte,TOR,CHA,99,78,21,-8,1,41%,,,195,195,59%
,,,20130111,7:30p,Phoenix,Brooklyn,PHX,BKN,79,99,-20,+7.5,0,39%,,,194.5,194.5,33%
,,,20130111,7:30p,Brooklyn,Phoenix,BKN,PHX,99,79,20,-7.5,1,61%,,,194.5,194.5,67%
,,,20130111,7:30p,Houston,Boston,HOU,BOS,91,103,-12,+3,0,48%,,,201,201,44%
,,,20130111,7:30p,Boston,Houston,BOS,HOU,103,91,12,-3,1,52%,,,201,201,56%
,,,20130111,7:30p,Utah,Atlanta,UTA,ATL,95,103,-8,+5,0,40%,,,193.5,193.5,50%
,,,20130111,7:30p,Atlanta,Utah,ATL,UTA,103,95,8,-5,1,60%,,,193.5,193.5,50%
,,,20130111,8:00p,San Antonio,Memphis,SAS,MEM,98,101,-3,+2,0,41%,,,187.5,187.5,38%
,,,20130111,8:00p,Memphis,San Antonio,MEM,SAS,101,98,3,-2,1,59%,,,187.5,187.5,62%
,,,20130111,8:00p,Minnesota,New Orleans,MIN,NOP,92,104,-12,+3,0,47%,,,181.5,181.5,44%
,,,20130111,8:00p,New Orleans,Minnesota,NOP,MIN,104,92,12,-3,1,53%,,,181.5,181.5,56%
,,,20130111,8:00p,Chicago,New York,CHI,NYK,108,101,7,+4.5,1,49%,,,194,194,34%
,,,20130111,8:00p,New York,Chicago,NYK,CHI,101,108,-7,-4.5,0,51%,,,194,194,66%
,,,20130111,9:00p,Cleveland,Denver,CLE,DEN,91,98,-7,+12.5,0,35%,,,206,206,40%
,,,20130111,9:00p,Denver,Cleveland,DEN,CLE,98,91,7,-12.5,1,65%,,,206,206,60%
,,,20130111,10:30p,Portland,Golden State,POR,GSW,97,103,-6,+8,0,32%,+295,-325,199.5,199.5,42%
,,,20130111,10:30p,Golden State,Portland,GSW,POR,103,97,6,-8,1,68%,-325,+295,199.5,199.5,58%
,,,20130112,3:30p,Orlando,L.A. Clippers,ORL,LAC,104,101,3,+12.5,1,45%,,,198,198,43%,56%
,,,20130112,3:30p,L.A. Clippers,Orlando,LAC,ORL,101,104,-3,-12.5,0,55%,,,198,198,57%,44%
,,,20130112,7:00p,Charlotte,Indiana,CHA,IND,88,96,-8,+11.5,0,6%,,,184.5,184.5,65%
,,,20130112,7:00p,Indiana,Charlotte,IND,CHA,96,88,8,-11.5,1,96%,,,184.5,184.5,35%
,,,20130112,7:30p,Utah,Detroit,UTA,DET,90,87,3,+2.5,1,42%,,,192.5,192.5,26%
,,,20130112,7:30p,Detroit,Utah,DET,UTA,87,90,-3,-2.5,0,58%,,,192.5,192.5,74%
,,,20130112,7:30p,Houston,Philadelphia,HOU,PHI,100,107,-7,+1,0,62%,,,204,204,63%
,,,20130112,7:30p,Philadelphia,Houston,PHI,HOU,107,100,7,-1,1,38%,,,204,204,37%
,,,20130112,8:00p,Phoenix,Chicago,PHX,CHI,97,81,16,+8.5,1,40%,,,189,189,11%
,,,20130112,8:00p,Chicago,Phoenix,CHI,PHX,81,97,-16,-8.5,0,60%,,,189,189,89%
,,,20130112,9:00p,Memphis,Dallas,MEM,DAL,83,104,-21,-1,0,46%,,,187,187,60%
,,,20130112,9:00p,Dallas,Memphis,DAL,MEM,104,83,21,1,1,54%,,,187,187,40%
,,,20130113,12:00p,New Orleans,New York,NOP,NYK,87,100,-13,+7,0,45%,+250,-275,190,190,40%
,,,20130113,12:00p,New York,New Orleans,NYK,NOP,100,87,13,-7,1,55%,-275,+250,190,190,60%
,,,20130113,1:00p,Milwaukee,Toronto,MIL,TOR,107,96,11,+3,1,48%,+135,-145,192.5,192.5,37%
,,,20130113,1:00p,Toronto,Milwaukee,TOR,MIL,96,107,-11,-3,0,52%,-145,+135,192.5,192.5,63%
,,,20130113,6:00p,Indiana,Brooklyn,IND,BKN,86,97,-11,+5,0,46%,+160,-185,181,181,44%
,,,20130113,6:00p,Brooklyn,Indiana,BKN,IND,97,86,11,-5,1,54%,-185,+160,181,181,56%
,,,20130113,7:00p,Minnesota,San Antonio,MIN,SAS,88,106,-18,+12,0,48%,+800,-1000,199,199,54%
,,,20130113,7:00p,San Antonio,Minnesota,SAS,MIN,106,88,18,-12,1,52%,-1000,+800,199,199,46%
,,,20130113,8:00p,Golden State,Denver,GSW,DEN,105,116,-11,+6.5,0,50%,+240,-260,209,209,60%
,,,20130113,8:00p,Denver,Golden State,DEN,GSW,116,105,11,-6.5,1,50%,-260,+240,209,209,40%
,,,20130113,9:00p,Oklahoma City,Portland,OKC,POR,87,83,4,-4,1,60%,-185,+160,202,202,75%
,,,20130113,9:00p,Portland,Oklahoma City,POR,OKC,83,87,-4,4,0,40%,+160,-185,202,202,25%
,,,20130113,9:30p,Cleveland,L.A. Lakers,CLE,LAL,93,113,-20,+10,0,48%,+468,-550,209.5,209.5,27%
,,,20130113,9:30p,L.A. Lakers,Cleveland,LAL,CLE,113,93,20,-10,1,52%,-550,+468,209.5,209.5,73%
,,,20130114,7:00p,Orlando,Washington,ORL,WAS,91,120,-29,+1.5,0,54%,+113,-123,191.5,191.5,52%,61%
,,,20130114,7:00p,Washington,Orlando,WAS,ORL,120,91,29,-1.5,1,46%,-123,+113,191.5,191.5,48%,39%
,,,20130114,7:30p,Charlotte,Boston,CHA,BOS,89,100,-11,+10.5,0,50%,+550,-675,192.5,192.5,40%
,,,20130114,7:30p,Boston,Charlotte,BOS,CHA,100,89,11,-10.5,1,50%,-675,+550,192.5,192.5,60%
,,,20130114,8:00p,Atlanta,Chicago,ATL,CHI,58,97,-39,+4.5,0,44%,+165,-175,183,183,32%
,,,20130114,8:00p,Chicago,Atlanta,CHI,ATL,97,58,39,-4.5,1,56%,-175,+165,183,183,68%
,,,20130114,8:00p,L.A. Clippers,Memphis,LAC,MEM,99,73,26,+4.5,1,48%,+165,-175,179.5,179.5,53%
,,,20130114,8:00p,Memphis,L.A. Clippers,MEM,LAC,73,99,-26,-4.5,0,52%,-175,+165,179.5,179.5,47%
,,,20130114,8:30p,Minnesota,Dallas,MIN,DAL,98,113,-15,+7.5,0,49%,+280,-310,195.5,195.5,35%
,,,20130114,8:30p,Dallas,Minnesota,DAL,MIN,113,98,15,-7.5,1,51%,-310,+280,195.5,195.5,65%
,,,20130114,9:00p,Miami,Utah,MIA,UTA,97,104,-7,-2.5,0,58%,-138,+128,198,198,73%
,,,20130114,9:00p,Utah,Miami,UTA,MIA,104,97,7,2.5,1,42%,+128,-138,198,198,27%
,,,20130114,9:00p,Oklahoma City,Phoenix,OKC,PHX,102,90,12,-5,1,62%,-215,+195,199.5,199.5,86%
,,,20130114,9:00p,Phoenix,Oklahoma City,PHX,OKC,90,102,-12,5,0,38%,+195,-215,199.5,199.5,14%
,,,20130114,10:00p,Cleveland,Sacramento,CLE,SAC,118,124,-6,+6.5,0,42%,+220,-240,205.5,205.5,49%
,,,20130114,10:00p,Sacramento,Cleveland,SAC,CLE,124,118,6,-6.5,1,58%,-240,+220,205.5,205.5,51%
,,,20130115,7:00p,Indiana,Charlotte,IND,CHA,103,76,27,-7.5,1,55%,,,185,185,81%
,,,20130115,7:00p,Charlotte,Indiana,CHA,IND,76,103,-27,7.5,0,45%,,,185,185,19%
,,,20130115,7:00p,New Orleans,Philadelphia,NOP,PHI,111,99,12,+3,1,40%,,,183.5,183.5,47%
,,,20130115,7:00p,Philadelphia,New Orleans,PHI,NOP,99,111,-12,-3,0,60%,,,183.5,183.5,53%
,,,20130115,7:30p,Toronto,Brooklyn,TOR,BKN,106,113,-7,+7,0,41%,,,189.5,189.5,27%
,,,20130115,7:30p,Brooklyn,Toronto,BKN,TOR,113,106,7,-7,1,59%,,,189.5,189.5,73%
,,,20130115,9:00p,Portland,Denver,POR,DEN,111,115,-4,+9,0,53%,,,202,202,59%
,,,20130115,9:00p,Denver,Portland,DEN,POR,115,111,4,-9,1,47%,,,202,202,41%
,,,20130115,10:30p,Milwaukee,L.A. Lakers,MIL,LAL,88,104,-16,+6,0,49%,,,212,212,29%
,,,20130115,10:30p,L.A. Lakers,Milwaukee,LAL,MIL,104,88,16,-6,1,51%,,,212,212,71%
,,,20130116,7:00p,Indiana,Orlando,IND,ORL,86,97,-11,-2,0,69%,-123,+113,186.5,186.5,79%,80%
,,,20130116,7:00p,Orlando,Indiana,ORL,IND,97,86,11,2,1,31%,+113,-123,186.5,186.5,21%,20%
,,,20130116,7:00p,Chicago,Toronto,CHI,TOR,107,105,2,-4.5,1,70%,-185,+170,183,183,78%,71%
,,,20130116,7:00p,Toronto,Chicago,TOR,CHI,105,107,-2,4.5,0,30%,+170,-185,183,183,22%,29%
,,,20130116,7:30p,Brooklyn,Atlanta,BKN,ATL,95,109,-14,+3,0,53%,+130,-140,187.5,187.5,65%,75%
,,,20130116,7:30p,Atlanta,Brooklyn,ATL,BKN,109,95,14,-3,1,47%,-140,+130,187.5,187.5,35%,25%
,,,20130116,8:00p,New Orleans,Boston,NOP,BOS,90,78,12,+8.5,1,41%,+340,-380,182.5,182.5,27%
,,,20130116,8:00p,Boston,New Orleans,BOS,NOP,78,90,-12,-8.5,0,59%,-380,+340,182.5,182.5,73%
,,,20130116,8:00p,Denver,Oklahoma City,DEN,OKC,97,117,-20,+9,0,50%,+365,-410,209,209,38%
,,,20130116,8:00p,Oklahoma City,Denver,OKC,DEN,117,97,20,-9,1,67%,-410,+365,209,209,62%
