WIS,IND,0.7
IND,WIS,-0.7
MSU,OSU,-0.3
OSU,MSU,0.3
KSU,KU,-0.6
KU,KSU,0.6
UNM,UNLV,0.0
UNLV,UNM,-0.0
OHIO,AKR,0.9
AKR,OHIO,-0.9
SYR,LOU,0.0
LOU,SYR,-0.0
ORE,UCLA,0.0
UCLA,ORE,-0.0
UCI,PAC,-0.3
PAC,UCI,0.3
UTA,NMSU,-0.3
NMSU,UTA,0.3
WEB,MONT,-1.0
MONT,WEB,1.0
ALBY,UVM,-0.1
UVM,ALBY,0.1
PV,SOU,1.0
SOU,PV,-1.0
NCAT,MORG,-1.0
MORG,NCAT,1.0
NWST,SFA,-0.6
SFA,NWST,0.6
UNC,MIA,0.4
MIA,UNC,-0.4
MISS,FLA,-0.1
FLA,MISS,0.1
VCU,SLU,0.0
SLU,VCU,-0.0
WIS,OSU,-0.3
OSU,WIS,0.3
LIB,NCAT,-0.4
NCAT,LIB,0.4
NIAG,MD,0.3
MD,NIAG,-0.3
LT,FSU,0.9
FSU,LT,-0.9
UK,RMU,-0.7
RMU,UK,0.7
NE,ALA,-0.2
ALA,NE,0.2
NORF,UVA,0.3
UVA,NORF,-0.3
OHIO,DEN,-0.1
DEN,OHIO,0.1
WASH,BYU,-0.6
BYU,WASH,0.6
SFA,STAN,0.9
STAN,SFA,-0.9
GMU,COFC,0.0
COFC,GMU,-0.0
LEH,WYO,-0.4
WYO,LEH,0.4
UVM,SCU,0.0
SCU,UVM,-0.0
RID,HART,-0.9
HART,RID,0.9
OAK,YSU,-0.3
YSU,OAK,0.3
SAV,ECU,0.3
ECU,SAV,-0.3
BU,L-MD,-0.3
L-MD,BU,0.3
TNST,EVAN,0.5
EVAN,TNST,-0.5
LIU,JMU,0.2
JMU,LIU,-0.2
LAS,BSU,-0.2
BSU,LAS,0.2
INST,IOWA,0.8
IOWA,INST,-0.8
CHAR,PROV,0.6
PROV,CHAR,-0.6
STON,MASS,0.3
MASS,STON,-0.3
MER,TENN,0.3
TENN,MER,-0.3
LBSU,BAY,0.0
BAY,LBSU,-0.0
CHSO,USM,1.0
USM,CHSO,-1.0
DET,ASU,0.2
ASU,DET,-0.2
WIU,PUR,0.9
PUR,WIU,-0.9
RICH,BRY,-0.1
BRY,RICH,0.1
TLSA,WRST,-0.7
WRST,TLSA,0.7
NDSU,WMU,0.2
WMU,NDSU,-0.2
TEX,HOU,0.4
HOU,TEX,-0.4
ELON,CAN,0.2
CAN,ELON,-0.2
USA,TULN,0.2
TULN,USA,-0.2
GB,BRAD,0.3
BRAD,GB,-0.3
CHS,UIC,0.6
UIC,CHS,-0.6
ORU,UTA,0.5
UTA,ORU,-0.5
CP,WEB,0.1
WEB,CP,-0.1
HP,UCI,0.1
UCI,HP,-0.1
UND,UNI,-0.2
UNI,UND,0.2
FAIR,KENT,1.0
KENT,FAIR,-1.0
AFA,HAW,-1.0
HAW,AFA,1.0
NCAT,LOU,-0.2
LOU,NCAT,0.2
MIZZ,CSU,0.0
CSU,MIZZ,-0.0
DAV,MARQ,0.1
MARQ,DAV,-0.1
BUCK,BUT,-0.1
BUT,BUCK,0.1
VALP,MSU,-0.2
MSU,VALP,0.2
AKR,VCU,-0.1
VCU,AKR,0.1
AKR,VCU,-0.1
VCU,AKR,0.1
AKR,VCU,-0.1
VCU,AKR,0.1
SOU,GONZ,-0.4
GONZ,SOU,0.4
WICH,PITT,0.0
PITT,WICH,-0.0
HARV,UNM,0.6
UNM,HARV,-0.6
BEL,ARIZ,-0.3
ARIZ,BEL,0.3
ORE,OKST,0.5
OKST,ORE,-0.5
NMSU,SLU,0.0
SLU,NMSU,-0.0
CAL,UNLV,-0.5
UNLV,CAL,0.5
MONT,SYR,0.7
SYR,MONT,-0.7
DEN,MD,-0.2
MD,DEN,0.2
ALBY,DUKE,-0.4
DUKE,ALBY,0.4
CIN,CREI,-0.2
CREI,CIN,0.2
FGCU,GTWN,0.6
GTWN,FGCU,-0.6
OKLA,SDSU,0.2
SDSU,OKLA,-0.2
JMU,IND,0.4
IND,JMU,-0.4
TEM,NCST,0.1
NCST,TEM,-0.1
IONA,OSU,-0.7
OSU,IONA,0.7
ISU,ND,0.3
ND,ISU,-0.3
WKU,KU,0.3
KU,WKU,-0.3
VILL,UNC,-0.3
UNC,VILL,0.3
MISS,WIS,-0.2
WIS,MISS,0.2
LAS,KSU,-0.3
KSU,LAS,0.3
NWST,FLA,-0.2
FLA,NWST,0.2
MINN,UCLA,0.3
UCLA,MINN,-0.3
PAC,MIA,-0.5
MIA,PAC,0.5
COLO,ILL,0.4
ILL,COLO,-0.4
ASU,BAY,0.4
BAY,ASU,-0.4
STON,IOWA,0.0
IOWA,STON,-0.0
BUT,MARQ,-0.5
MARQ,BUT,0.5
CSU,LOU,0.3
LOU,CSU,-0.3
MEM,MSU,-0.1
MSU,MEM,0.1
VCU,MICH,-0.5
MICH,VCU,0.5
WICH,GONZ,-0.2
GONZ,WICH,0.2
HARV,ARIZ,-0.6
ARIZ,HARV,0.6
ORE,SLU,-0.2
SLU,ORE,0.2
CAL,SYR,-0.2
SYR,CAL,0.2
STAN,ALA,0.3
ALA,STAN,-0.3
RID,ECU,-0.4
ECU,RID,0.4
EKY,EVAN,-0.4
EVAN,EKY,0.4
TULN,BRAD,-0.3
BRAD,TULN,0.3
UIC,UNI,-0.3
UNI,UIC,0.3
CAN,YSU,-0.6
YSU,CAN,0.6
AFA,WEB,-0.4
WEB,AFA,0.4
CREI,DUKE,0.0
DUKE,CREI,-0.0
FGCU,SDSU,-0.2
SDSU,FGCU,0.2
TEM,IND,-0.6
IND,TEM,0.6
ISU,OSU,-0.1
OSU,ISU,0.1
LAS,MISS,0.0
MISS,LAS,-0.0
UNC,KU,-0.3
KU,UNC,0.3
ILL,MIA,-0.6
MIA,ILL,0.6
MINN,FLA,0.7
FLA,MINN,-0.7
KENT,L-MD,-0.1
L-MD,KENT,0.1
RMU,PROV,0.3
PROV,RMU,-0.3
MER,BYU,-0.9
BYU,MER,0.9
LT,USM,0.6
USM,LT,-0.6
HOU,GMU,-1.0
GMU,HOU,1.0
RICH,WRST,-0.3
WRST,RICH,0.3
SCU,PUR,0.2
PUR,SCU,-0.2
WMU,WYO,0.0
WYO,WMU,-0.0
UCI,ORU,0.0
ORU,UCI,-0.0
MD,ALA,-0.2
ALA,MD,0.2
EVAN,CAN,-0.3
CAN,EVAN,0.3
L-MD,ECU,0.8
ECU,L-MD,-0.8
BRAD,UNI,0.0
UNI,BRAD,-0.0
IOWA,UVA,0.2
UVA,IOWA,-0.2
BYU,USM,-0.4
USM,BYU,0.4
PROV,BAY,0.6
BAY,PROV,-0.6
WMU,GMU,-0.6
GMU,WMU,0.6
SCU,WRST,0.0
WRST,SCU,-0.0
ORU,WEB,0.3
WEB,ORU,-0.3
SYR,IND,0.3
IND,SYR,-0.3
MARQ,MIA,-0.3
MIA,MARQ,0.3
ARIZ,OSU,0.1
OSU,ARIZ,-0.1
LAS,WICH,-0.3
WICH,LAS,0.3
ORE,LOU,-0.3
LOU,ORE,0.3
MSU,DUKE,0.2
DUKE,MSU,-0.2
MICH,KU,0.3
KU,MICH,-0.3
FGCU,FLA,-0.9
FLA,FGCU,0.9
SYR,MARQ,0.5
MARQ,SYR,-0.5
WICH,OSU,0.2
OSU,WICH,-0.2
EVAN,ECU,0.2
ECU,EVAN,-0.2
WEB,UNI,-1.0
UNI,WEB,1.0
DUKE,LOU,0.2
LOU,DUKE,-0.2
MICH,FLA,-0.3
FLA,MICH,0.3
BC,PROV,0.0
PROV,BC,-0.0
MD,CONN,0.3
CONN,MD,-0.3
ORE,GTWN,-0.3
GTWN,ORE,0.3
AFA,ARMY,-0.1
ARMY,AFA,0.1
CIT,VMI,0.0
VMI,CIT,-0.0
FGCU,NEB,0.0
NEB,FGCU,-0.0
NIAG,HALL,1.0
HALL,NIAG,1.0
EIU,NW,0.3
NW,EIU,-0.3
MASS,BC,0.0
BC,MASS,-0.0
UNCW,ISU,0.6
ISU,UNCW,-0.6
YSU,EKY,0.0
EKY,YSU,-0.0
FIU,KENN,-0.6
KENN,FIU,0.6
ELON,MRST,0.7
MRST,ELON,-0.7
NEOM,IOWA,-0.3
IOWA,NEOM,0.3
JVST,ILL,0.4
ILL,JVST,-0.4
UTM,COLO,0.0
COLO,UTM,-0.0
YALE,CONN,0.9
CONN,YALE,-0.9
KENT,TEM,0.3
TEM,KENT,-0.3
UNT,OKLA,-0.3
OKLA,UNT,0.3
URI,SMU,0.3
SMU,URI,-0.3
RUTG,UAB,-0.7
UAB,RUTG,0.7
CSU,GONZ,0.0
GONZ,CSU,-0.0
LBSU,ARIZ,-0.6
ARIZ,LBSU,0.6
BYU,STAN,0.5
STAN,BYU,-0.5
WKU,WICH,-0.6
WICH,WKU,0.6
TNST,WMU,0.0
WMU,TNST,-0.0
BEL,RICH,0.0
RICH,BEL,-0.0
SDAK,CAN,0.3
CAN,SDAK,-0.3
MILW,DAV,-0.3
DAV,MILW,0.3
GASO,MIA,-0.9
MIA,GASO,0.9
NAU,TTU,-0.9
TTU,NAU,0.9
NMSU,HAW,-0.1
HAW,NMSU,0.1
LSU,MASS,-0.1
MASS,LSU,0.1
WVU,VT,0.1
VT,WVU,-0.1
SCAR,BAY,0.3
BAY,SCAR,-0.3
NCST,CIN,-0.1
CIN,NCST,0.1
GAST,VAN,0.6
VAN,GAST,-0.6
VCU,UVA,0.9
UVA,VCU,-0.9
FOR,SYR,-0.3
SYR,FOR,0.3
MSU,UK,0.4
UK,MSU,-0.4
DREX,ILST,0.3
ILST,DREX,-0.3
CMU,BRAD,0.0
BRAD,CMU,-0.0
USA,TEX,0.0
TEX,USA,-0.0
OHIO,OSU,-0.2
OSU,OHIO,0.2
TENN,XAV,0.0
XAV,TENN,-0.0
FLA,WIS,0.3
WIS,FLA,-0.3
SIU,MIZZ,0.0
MIZZ,SIU,-0.0
M-OH,ASU,0.3
ASU,M-OH,-0.3
KU,DUKE,-0.2
DUKE,KU,0.2
NEV,CP,0.3
CP,NEV,-0.3
UCSB,UNLV,0.9
UNLV,UCSB,-0.9
UCI,PAC,0.4
PAC,UCI,-0.4
OAK,UCLA,0.0
UCLA,OAK,-0.0
CSN,USC,0.4
USC,CSN,-0.4
SJSU,SCU,0.0
SCU,SJSU,-0.0
NMSU,HAW,-0.1
HAW,NMSU,0.1
QUIN,LAS,0.0
LAS,QUIN,-0.0
MONT,MINN,0.3
MINN,MONT,-0.3
WIU,NEB,0.3
NEB,WIU,-0.3
L-IL,TNTC,0.3
TNTC,L-IL,-0.3
SAM,UTA,0.6
UTA,SAM,-0.6
SUU,USU,0.3
USU,SUU,-0.3
DEN,CAL,0.3
CAL,DEN,-0.3
HART,FGCU,0.3
FGCU,HART,-0.3
LIU,IND,-0.9
IND,LIU,0.9
WRST,GTWN,0.0
GTWN,WRST,-0.0
KENT,HALL,0.5
HALL,KENT,-0.5
FSU,UCF,0.1
UCF,FSU,-0.1
VALP,ILL,0.5
ILL,VALP,-0.5
BRWN,PROV,0.3
PROV,BRWN,-0.3
USM,DEP,-0.4
DEP,USM,0.4
WYO,COLO,0.1
COLO,WYO,-0.1
PORT,ORST,0.3
ORST,PORT,-0.3
CLEV,SF,0.1
SF,CLEV,-0.1
PEPP,UCRV,0.2
UCRV,PEPP,-0.2
BUFF,NIAG,0.6
NIAG,BUFF,-0.6
SLU,SIUE,0.3
SIUE,SLU,-0.3
UTM,ARST,0.3
ARST,UTM,-0.3
DET,CONN,1.0
CONN,DET,-1.0
TOL,BC,0.6
BC,TOL,-0.6
TEM,TOWS,0.0
TOWS,TEM,-0.0
YALE,RUTG,1.0
RUTG,YALE,-1.0
WM,WICH,-0.3
WICH,WM,0.3
TROY,UAB,0.0
UAB,TROY,-0.0
UTSA,HOU,0.5
HOU,UTSA,-0.5
TTU,ALA,-0.3
ALA,TTU,0.3
LMU,LBSU,-1.0
LBSU,LMU,1.0
ARIZ,SDSU,0.6
SDSU,ARIZ,-0.6
NW,STAN,-0.3
STAN,NW,0.3
UCI,WASH,0.4
WASH,UCI,-0.4
PEAY,MEM,0.3
MEM,PEAY,-0.3
FAU,DUKE,-0.9
DUKE,FAU,0.9
COR,LOU,0.6
LOU,COR,-0.6
GT,UGA,0.6
UGA,GT,-0.6
USF,BGSU,-0.6
BGSU,USF,0.6
CLEV,UTA,-1.0
UTA,CLEV,1.0
RICE,TXAM,-0.6
TXAM,RICE,0.6
CLMB,MSU,-0.9
MSU,CLMB,0.9
NEV,SF,0.4
SF,NEV,-0.4
UCD,UTAH,-0.7
UTAH,UCD,0.7
OAK,CAL,-1.0
CAL,OAK,1.0
TNTC,UTRGV,0.7
UTRGV,TNTC,-0.7
IPFW,AMCC,-0.3
AMCC,IPFW,0.3
SJSU,MILW,-0.5
MILW,SJSU,0.5
JMU,NIU,-1.0
NIU,JMU,1.0
WCU,VT,1.0
VT,WCU,-1.0
MURR,ODU,-0.6
ODU,MURR,0.6
SAM,IND,-0.1
IND,SAM,0.1
MORE,XAV,1.0
XAV,MORE,-1.0
IDST,ASU,-0.6
ASU,IDST,0.6
NEOM,UNLV,-0.5
UNLV,NEOM,0.5
NAU,USC,0.0
USC,NAU,-0.0
HC,UNC,-0.3
UNC,HC,0.3
PEPP,CMU,-0.3
CMU,PEPP,0.3
WRST,DEP,-0.6
DEP,WRST,0.6
AKR,MTU,0.3
MTU,AKR,-0.3
OSU,MARQ,-0.1
MARQ,OSU,0.1
MINN,RICH,-0.1
RICH,MINN,0.1
USU,UCSB,-0.3
UCSB,USU,0.3
HAW,MIZZ,-0.1
MIZZ,HAW,0.1
UALR,FLA,0.0
FLA,UALR,-0.0
CSN,FRES,0.0
FRES,CSN,-0.0
UNI,GMU,0.0
GMU,UNI,-0.0
TLSA,MOSU,0.3
MOSU,TLSA,-0.3
SLU,SIU,0.0
SIU,SLU,-0.0
WIS,GB,-0.3
GB,WIS,0.3
PRIN,BUT,0.0
BUT,PRIN,-0.0
L-IL,TULN,0.0
TULN,L-IL,-0.0
MILW,JMU,0.6
JMU,MILW,-0.6
SJSU,NIU,-0.3
NIU,SJSU,0.3
APP,CIN,0.0
CIN,APP,-0.0
SEMO,IUPU,0.2
IUPU,SEMO,-0.2
TNST,WICH,-0.3
WICH,TNST,0.3
SIE,LAS,0.0
LAS,SIE,-0.0
MRST,PROV,0.0
PROV,MRST,-0.0
WEB,CSU,-0.3
CSU,WEB,0.3
CAN,SBON,-0.3
SBON,CAN,0.3
MTST,UCRV,0.6
UCRV,MTST,-0.6
EIU,UIC,-0.2
UIC,EIU,0.2
DUQ,WVU,0.0
WVU,DUQ,-0.0
INST,ND,0.0
ND,INST,-0.0
YSU,MASS,0.9
MASS,YSU,-0.9
SCAR,CLEM,-0.3
CLEM,SCAR,0.3
MICH,ISU,0.0
ISU,MICH,-0.0
TOWS,VILL,0.3
VILL,TOWS,-0.3
BRAD,ILL,-0.5
ILL,BRAD,0.5
ORST,MD,-0.6
MD,ORST,0.6
VALP,OHIO,0.2
OHIO,VALP,-0.2
FAU,BC,0.6
BC,FAU,-0.6
OAK,GONZ,-1.0
GONZ,OAK,1.0
ILST,NW,0.0
NW,ILST,-0.0
TNTC,IPFW,0.0
IPFW,TNTC,-0.0
JMU,SJSU,0.0
SJSU,JMU,-0.0
MILW,NIU,-0.3
NIU,MILW,0.3
STAN,DEN,-0.3
DEN,STAN,0.3
BEL,UNC,-0.4
UNC,BEL,0.4
NAU,LMU,-0.1
LMU,NAU,0.1
WIU,PAC,0.0
PAC,WIU,-0.0
MRSH,MORE,0.0
MORE,MRSH,-0.0
RID,PUR,0.3
PUR,RID,-0.3
UTM,FSU,-0.1
FSU,UTM,0.1
EWU,WASH,0.9
WASH,EWU,-0.9
STON,IND,-0.6
IND,STON,0.6
RMU,UK,0.0
UK,RMU,-0.0
CLEV,EMU,-0.6
EMU,CLEV,0.6
MIA,COFC,-0.3
COFC,MIA,0.3
SMU,ARK,-0.9
ARK,SMU,0.9
UALR,MTU,-0.6
MTU,UALR,0.6
PORT,MSU,-0.9
MSU,PORT,0.9
ARST,COLO,-0.6
COLO,ARST,0.6
DREX,ELON,0.3
ELON,DREX,-0.3
CAN,RUTG,-0.1
RUTG,CAN,0.1
MCNS,GAST,-0.5
GAST,MCNS,0.5
UNCA,DUKE,-0.4
DUKE,UNCA,0.4
NORF,ECU,-1.0
ECU,NORF,1.0
FDU,ARIZ,-0.2
ARIZ,FDU,0.2
CIT,TENN,-0.1
TENN,CIT,0.1
SEMO,BALL,0.6
BALL,SEMO,-0.6
MONM,HALL,-0.3
HALL,MONM,0.3
USM,NDSU,-0.4
NDSU,USM,0.4
SAM,ULM,-0.3
ULM,SAM,0.3
IDST,SF,0.3
SF,IDST,-0.3
SUU,CAL,0.3
CAL,SUU,-0.3
SAC,UCLA,1.0
UCLA,SAC,1.0
UVM,PROV,-0.2
PROV,UVM,0.2
TXSO,TTU,-0.3
TTU,TXSO,0.3
VAN,BUT,-1.0
BUT,VAN,1.0
HOF,RICH,-0.3
RICH,HOF,0.3
DET,JMU,0.2
JMU,DET,-0.2
UTA,UK,-0.1
UK,UTA,0.1
LAS,PSU,0.3
PSU,LAS,-0.3
MEM,OKST,-1.0
OKST,MEM,1.0
DEP,MILW,0.0
MILW,DEP,-0.0
CSU,UTEP,0.5
UTEP,CSU,-0.5
ASU,UNLV,-0.1
UNLV,ASU,0.1
CSF,USC,0.3
USC,CSF,-0.3
ELON,CAN,0.3
CAN,ELON,-0.3
DREX,RUTG,-0.3
RUTG,DREX,0.3
GAST,ALA,0.0
ALA,GAST,-0.0
ECU,DUKE,-0.3
DUKE,ECU,0.3
UNCA,NORF,-0.6
NORF,UNCA,0.6
URI,ARIZ,-0.9
ARIZ,URI,0.9
SBON,SIE,0.9
SIE,SBON,-0.9
IONA,KU,0.1
KU,IONA,-0.1
JVST,AUB,0.0
AUB,JVST,-0.0
UND,WIS,0.7
WIS,UND,-0.7
SIU,PEAY,0.0
PEAY,SIU,-0.0
DAY,GT,-0.1
GT,DAY,0.1
NW,UIC,-0.6
UIC,NW,0.6
TXST,SMU,0.0
SMU,TXST,-0.0
M-OH,XAV,0.6
XAV,M-OH,-0.6
WICH,TLSA,1.0
TLSA,WICH,-1.0
VALP,EVAN,0.1
EVAN,VALP,-0.1
ISU,BYU,-0.9
BYU,ISU,0.9
SJSU,PEPP,-0.7
PEPP,SJSU,0.7
NDSU,WMU,0.4
WMU,NDSU,-0.4
EIU,PUR,0.2
PUR,EIU,-0.2
MAN,ILST,0.6
ILST,MAN,-0.6
AMER,OSU,-0.1
OSU,AMER,0.1
LEH,PITT,-0.6
PITT,LEH,0.6
UCF,MIA,-0.1
MIA,UCF,0.1
MTU,FLA,0.6
FLA,MTU,-0.6
BGSU,WIS,0.3
WIS,BGSU,-0.3
UNCW,WKU,0.4
WKU,UNCW,-0.4
WSU,GONZ,0.1
GONZ,WSU,-0.1
UCSB,COLO,-0.1
COLO,UCSB,0.1
CHAR,KSU,0.0
KSU,CHAR,-0.0
NE,GTWN,0.6
GTWN,NE,-0.6
LBSU,MICH,-0.2
MICH,LBSU,0.2
FSU,VCU,-0.3
VCU,FSU,0.3
NEB,MASS,0.3
MASS,NEB,-0.3
UAB,UNM,-1.0
UNM,UAB,1.0
UGA,DAV,1.0
DAV,UGA,-1.0
TEM,CLEM,-0.8
CLEM,TEM,0.8
UNT,CLMB,-0.7
CLMB,UNT,0.7
IDHO,PORT,0.3
PORT,IDHO,-0.3
SCUS,NIAG,-0.1
NIAG,SCUS,0.1
WCU,KENT,-0.4
KENT,WCU,0.4
MTST,CSN,0.4
CSN,MTST,-0.4
PEAY,CMU,-0.9
CMU,PEAY,0.9
CONN,BC,0.1
BC,CONN,-0.1
IND,WASH,0.6
WASH,IND,-0.6
PENN,IOWA,-0.2
IOWA,PENN,0.2
DEL,VILL,-0.7
VILL,DEL,0.7
TOWS,KU,-0.6
KU,TOWS,0.6
SCU,ND,-0.2
ND,SCU,0.2
BRAD,ASU,0.3
ASU,BRAD,-0.3
KSU,GTWN,0.1
GTWN,KSU,-0.1
NE,CHAR,0.0
CHAR,NE,-0.0
LBSU,VCU,0.0
VCU,LBSU,-0.0
FSU,MICH,0.3
MICH,FSU,-0.3
NEB,UAB,0.4
UAB,NEB,-0.4
MASS,UNM,-0.6
UNM,MASS,0.6
TEM,UGA,0.6
UGA,TEM,-0.6
DAV,CLEM,-0.3
CLEM,DAV,0.3
MRST,MD,-1.0
MD,MRST,1.0
PROV,VAN,1.0
VAN,PROV,-1.0
MORG,LAS,0.0
LAS,MORG,-0.0
TOL,STON,0.3
STON,TOL,-0.3
FAU,DET,-0.3
DET,FAU,0.3
BC,WASH,0.3
WASH,BC,-0.3
CONN,IND,0.6
IND,CONN,-0.6
IDHO,UNT,-0.3
UNT,IDHO,0.3
CLMB,PORT,0.3
PORT,CLMB,-0.3
NIAG,WCU,-0.3
WCU,NIAG,0.3
SCUS,KENT,-0.6
KENT,SCUS,0.6
HBU,WRST,-0.9
WRST,HBU,0.9
USM,USA,0.3
USA,USM,-0.3
PEAY,CSN,0.0
CSN,PEAY,-0.0
MTST,CMU,-0.6
CMU,MTST,0.6
SIUE,UCD,-0.9
UCD,SIUE,0.9
L-IL,PRST,-0.9
PRST,L-IL,0.9
OKLA,HALL,0.3
HALL,OKLA,-0.3
VT,MSU,-0.2
MSU,VT,0.2
BU,EWU,-0.4
EWU,BU,0.4
LIU,UCI,-0.3
UCI,LIU,0.3
SIE,COR,0.6
COR,SIE,-0.6
TNST,TENN,-0.3
TENN,TNST,0.3
IUPU,NW,-0.6
NW,IUPU,0.6
UNCO,CSU,-0.3
CSU,UNCO,0.3
SF,MONT,0.5
MONT,SF,-0.5
CHAT,NEV,0.0
NEV,CHAT,-0.0
SDAK,WYO,-1.0
WYO,SDAK,1.0
MORE,UCLA,0.5
UCLA,MORE,-0.5
CHS,ILL,1.0
ILL,CHS,1.0
BGSU,SLU,1.0
SLU,BGSU,-1.0
WM,RUTG,0.3
RUTG,WM,-0.3
BUT,BALL,0.9
BALL,BUT,-0.9
PRIN,RICE,0.6
RICE,PRIN,-0.6
JMU,VALP,-0.6
VALP,JMU,0.6
TLSA,CREI,-0.3
CREI,TLSA,0.3
CSF,SJSU,0.0
SJSU,CSF,-0.0
UNCW,MRSH,-0.7
MRSH,UNCW,0.7
UTA,EMU,0.8
EMU,UTA,-0.8
MSST,USU,0.5
USU,MSST,-0.5
FRES,PAC,-1.0
PAC,FRES,1.0
RICH,UNC,0.0
UNC,RICH,-0.0
FAIR,LOU,-1.0
LOU,FAIR,1.0
HART,HOF,0.3
HOF,HART,-0.3
MRST,LMU,0.0
LMU,MRST,-0.0
MORG,VAN,-0.6
VAN,MORG,0.6
TOL,DET,1.0
DET,TOL,-1.0
SFNY,CCAR,0.0
CCAR,SFNY,-0.0
HBU,USM,-0.9
USM,HBU,0.9
WRST,USA,0.3
USA,WRST,-0.3
SCUS,WCU,-0.3
WCU,SCUS,0.3
NIAG,KENT,0.3
KENT,NIAG,-0.3
MTST,PEAY,0.7
PEAY,MTST,-0.7
CSN,CMU,-0.8
CMU,CSN,0.8
SIUE,PRST,-0.9
PRST,SIUE,0.9
EWU,LIU,0.3
LIU,EWU,-0.3
BU,UCI,-0.3
UCI,BU,0.3
HALL,VT,0.6
VT,HALL,-0.6
OKLA,MSU,-0.6
MSU,OKLA,0.6
CLMB,IDHO,0.0
IDHO,CLMB,-0.0
UNT,PORT,-1.0
PORT,UNT,1.0
FIU,SCAR,-1.0
SCAR,FIU,1.0
HARV,COLO,0.3
COLO,HARV,-0.3
TCU,WSU,-0.6
WSU,TCU,0.6
SF,ORE,0.9
ORE,SF,-0.9
LBSU,KSU,0.1
KSU,LBSU,-0.1
GTWN,VCU,-1.0
VCU,GTWN,1.0
NE,FSU,0.3
FSU,NE,-0.3
CHAR,MICH,0.0
MICH,CHAR,-0.0
UNC,LOU,0.0
LOU,UNC,-0.0
FAIR,RICH,-0.6
RICH,FAIR,0.6
HART,HC,0.3
HC,HART,-0.3
HOF,BEL,-0.6
BEL,HOF,0.6
DAV,UNM,-0.1
UNM,DAV,0.1
NEB,UGA,0.0
UGA,NEB,-0.0
UAB,TEM,-0.3
TEM,UAB,0.3
MASS,CLEM,-0.3
CLEM,MASS,0.3
FAU,TOL,0.0
TOL,FAU,-0.0
STON,DET,-0.8
DET,STON,0.8
SIUE,L-IL,-0.6
L-IL,SIUE,0.6
UCD,PRST,-0.6
PRST,UCD,0.6
SFNY,OAK,0.0
OAK,SFNY,-0.0
LIU,BU,-0.9
BU,LIU,0.9
EWU,UCI,-1.0
UCI,EWU,1.0
UNI,MD,0.0
MD,UNI,-0.0
LAS,PROV,-0.7
PROV,LAS,0.7
SIE,PUR,-0.3
PUR,SIE,0.3
MORE,NEV,-0.7
NEV,MORE,0.7
NDSU,UND,-0.3
UND,NDSU,0.3
CHAT,UCLA,-0.1
UCLA,CHAT,0.1
UVM,DUKE,0.0
DUKE,UVM,-0.0
WYO,OSU,-0.9
OSU,WYO,0.9
CLEV,UK,-0.8
UK,CLEV,0.8
OKST,USF,0.3
USF,OKST,-0.3
MARQ,ASU,0.0
ASU,MARQ,-0.0
LT,UNCG,0.0
UNCG,LT,-0.0
USD,UIC,-1.0
UIC,USD,1.0
WAG,STET,0.0
STET,WAG,-0.0
SBON,SIU,0.0
SIU,SBON,-0.0
LMU,VAN,-0.3
VAN,LMU,0.3
UNI,LAS,-0.3
LAS,UNI,0.3
MD,PROV,-0.6
PROV,MD,0.6
ARK,CAL,-0.3
CAL,ARK,0.3
MINN,SYR,-0.5
SYR,MINN,0.5
BAY,CHA,-0.1
CHA,BAY,0.1
DAY,GONZ,-0.4
GONZ,DAY,0.4
FDU,NORF,0.0
NORF,FDU,-0.0
STIL,RUTG,1.0
RUTG,STIL,1.0
MCNS,ECU,0.0
ECU,MCNS,-0.0
UNCA,URI,-0.3
URI,UNCA,0.3
CAN,GAST,-0.2
GAST,CAN,0.2
PITT,TTU,0.0
TTU,PITT,-0.0
STAN,HOU,0.0
HOU,STAN,-0.0
TEX,BYU,0.6
BYU,TEX,-0.6
WICH,DEP,0.0
DEP,WICH,-0.0
IUPU,MIZZ,0.3
MIZZ,IUPU,-0.3
SDAK,TXST,0.0
TXST,SDAK,-0.0
WKU,MRSH,-1.0
MRSH,WKU,1.0
OAK,WMU,0.3
WMU,OAK,-0.3
EVAN,IND,0.6
IND,EVAN,-0.6
UCF,VALP,-0.3
VALP,UCF,0.3
GMU,PRIN,-0.7
PRIN,GMU,0.7
ILL,UNLV,-0.5
UNLV,ILL,0.5
PRE,BGSU,-0.8
BGSU,PRE,0.8
WVU,ODU,0.3
ODU,WVU,-0.3
SLU,WIS,-0.9
WIS,SLU,0.9
UNCG,USD,0.0
USD,UNCG,-0.0
STET,SIU,-1.0
SIU,STET,1.0
UIC,LT,-0.6
LT,UIC,0.6
WAG,SBON,-0.6
SBON,WAG,0.6
ARK,MINN,0.0
MINN,ARK,-0.0
CHA,GONZ,-1.0
GONZ,CHA,1.0
CAL,SYR,-1.0
SYR,CAL,1.0
BAY,DAY,0.3
DAY,BAY,-0.3
TTU,HOU,-0.6
HOU,TTU,0.6
PITT,STAN,1.0
STAN,PITT,-1.0
FDU,RUTG,0.3
RUTG,FDU,-0.3
UNCA,ECU,-0.9
ECU,UNCA,0.9
MCNS,URI,-0.6
URI,MCNS,0.6
GAST,ELON,0.3
ELON,GAST,-0.3
TEX,DEP,1.0
DEP,TEX,-1.0
BYU,WICH,-0.9
WICH,BYU,0.9
MONM,PSU,0.8
PSU,MONM,-0.8
SIUE,ORST,0.2
ORST,SIUE,-0.2
YSU,KENT,0.3
KENT,YSU,-0.3
