game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160406,7:10p,,,CIN,PHI,3,2,1,-1.5,1,58%,-130,+120,,,64%,77%
,,,20160406,9:10p,,,LAD,SD,7,0,7,-1.5,1,65%,-140,+130,,,80%,94%
,,,20160406,9:10p,,,SD,LAD,0,7,-7,1.5,0,35%,+130,-140,,,20%,6%
,,,20160406,1:10p,,,TOR,TB,3,5,-2,-1.5,0,64%,-128,+118,,,66%,37%
,,,20160406,1:10p,,,TB,TOR,5,3,2,1.5,1,36%,+118,-128,,,34%,63%
,,,20160406,2:05p,,,SEA,TEX,9,5,4,-1.5,1,51%,-130,+120,,,39%,28%
,,,20160406,2:05p,,,TEX,SEA,5,9,-4,1.5,0,49%,+120,-130,,,61%,72%
,,,20160406,6:10p,,,BOS,CLE,6,7,-1,+1.5,0,47%,+123,-133,,,NaN
,,,20160406,6:10p,,,CLE,BOS,7,6,1,-1.5,1,53%,-133,+123,,,78%
,,,20160406,7:05p,,,HOU,NYY,6,16,-10,+1.5,0,44%,+112,-122,,,38%,17%
,,,20160406,7:05p,,,NYY,HOU,16,6,10,-1.5,1,56%,-122,+112,,,62%,83%
,,,20160406,7:05p,,,MIN,BAL,2,4,-2,+1.5,0,38%,+101,-111,,,27%,10%
,,,20160406,7:05p,,,BAL,MIN,4,2,2,-1.5,1,62%,-111,+101,,,73%,90%
,,,20160406,10:05p,,,CWS,OAK,1,2,-1,+1.5,0,37%,+117,-127,,,NaN
,,,20160406,10:05p,,,OAK,CWS,2,1,1,-1.5,1,63%,-127,+117,,,84%
,,,20160406,4:55p,,,DET,MIA,7,3,4,+1.5,1,31%,+150,-160,,,23%,5%
,,,20160406,4:55p,,,MIA,DET,3,7,-4,-1.5,0,69%,-160,+150,,,77%,95%
,,,20160407,12:35p,,,PHI,CIN,6,10,-4,+1.5,0,47%,+113,-123,,,27%,29%
,,,20160407,12:35p,,,CIN,PHI,10,6,4,-1.5,1,53%,-123,+113,,,73%,71%
,,,20160407,4:05p,,,MIA,WSH,6,4,2,+1.5,1,37%,+123,-133,,,21%,4%
,,,20160407,4:05p,,,WSH,MIA,4,6,-2,-1.5,0,63%,-133,+123,,,79%,96%
,,,20160407,4:35p,,,LAD,SF,6,12,-6,+1.5,0,39%,+107,-117,,,35%,23%
,,,20160407,4:35p,,,SF,LAD,12,6,6,-1.5,1,61%,-117,+107,,,65%,77%
,,,20160407,9:40p,,,CHC,ARI,14,6,8,-1.5,1,67%,-159,+149,,,81%,93%
,,,20160407,9:40p,,,ARI,CHC,6,14,-8,1.5,0,33%,+149,-159,,,19%,7%
,,,20160407,3:35p,,,CWS,OAK,6,1,5,+1.5,1,47%,+100,-110,,,NaN
,,,20160407,3:35p,,,OAK,CWS,1,6,-5,-1.5,0,54%,-110,+100,,,48%
,,,20160407,4:05p,,,HOU,NYY,5,8,-3,+1.5,0,40%,-102,-108,,,26%,5%
,,,20160407,4:05p,,,NYY,HOU,8,5,3,-1.5,1,60%,-108,-102,,,74%,95%
,,,20160407,7:05p,,,MIN,BAL,2,4,-2,+1.5,0,36%,+121,-131,,,39%,23%
,,,20160407,7:05p,,,BAL,MIN,4,2,2,-1.5,1,64%,-131,+121,,,61%,77%
,,,20160407,10:05p,,,TEX,LAA,3,4,-1,+1.5,0,34%,+127,-137,,,23%,4%
,,,20160407,10:05p,,,LAA,TEX,4,3,1,-1.5,1,66%,-137,+127,,,77%,96%
,,,20160408,1:10p,,,PHI,NYM,2,7,-5,+1.5,0,29%,+245,-265,,,10%,7%
,,,20160408,1:10p,,,NYM,PHI,7,2,5,-1.5,1,71%,-265,+245,,,90%,93%
,,,20160408,4:10p,,,SD,COL,13,6,7,+1.5,1,30%,+133,-143,,,16%,18%
,,,20160408,4:10p,,,COL,SD,6,13,-7,-1.5,0,70%,-143,+133,,,84%,82%
,,,20160408,7:10p,,,PIT,CIN,6,5,1,-1.5,1,63%,-136,+126,,,76%,60%
,,,20160408,7:10p,,,CIN,PIT,5,6,-1,1.5,0,36%,+126,-136,,,24%,40%
,,,20160408,7:35p,,,STL,ATL,7,4,3,-1.5,1,63%,-158,+148,,,72%,75%
,,,20160408,7:35p,,,ATL,STL,4,7,-3,1.5,0,37%,+148,-158,,,28%,25%
,,,20160408,9:40p,,,CHC,ARI,2,3,-1,-1.5,0,66%,-125,+115,,,79%,71%
,,,20160408,9:40p,,,ARI,CHC,3,2,1,1.5,1,34%,+115,-125,,,21%,29%
,,,20160408,10:15p,,,LAD,SF,2,3,-1,+1.5,0,38%,-102,-108,,,23%,2%
,,,20160408,10:15p,,,SF,LAD,3,2,1,-1.5,1,62%,-108,-102,,,77%,98%
,,,20160408,1:08p,,,NYY,DET,0,4,-4,+1.5,0,37%,+109,-119,,,21%,18%
,,,20160408,1:08p,,,DET,NYY,4,0,4,-1.5,1,63%,-119,+109,,,79%,82%
,,,20160408,4:10p,,,CLE,CWS,7,1,6,-1.5,1,50%,-137,+127,,,62%
,,,20160408,4:10p,,,CWS,CLE,1,7,-6,1.5,0,50%,+127,-137,,,NaN
,,,20160408,7:05p,,,TB,BAL,1,6,-5,-1.5,0,57%,-130,+120,,,61%,27%
,,,20160408,7:05p,,,BAL,TB,6,1,5,1.5,1,43%,+120,-130,,,39%,73%
,,,20160408,7:07p,,,BOS,TOR,8,7,1,+1.5,1,30%,+145,-155,,,NaN
,,,20160408,7:07p,,,TOR,BOS,7,8,-1,-1.5,0,70%,-155,+145,,,88%
,,,20160408,8:15p,,,MIN,KC,3,4,-1,+1.5,0,32%,+145,-155,,,19%,9%
,,,20160408,8:15p,,,KC,MIN,4,3,1,-1.5,1,68%,-155,+145,,,81%,91%
,,,20160408,10:05p,,,TEX,LAA,7,3,4,+1.5,1,40%,+119,-129,,,25%,8%
,,,20160408,10:05p,,,LAA,TEX,3,7,-4,-1.5,0,60%,-129,+119,,,75%,92%
,,,20160408,10:10p,,,OAK,SEA,3,2,1,+1.5,1,33%,+135,-145,,,22%,6%
,,,20160408,10:10p,,,SEA,OAK,2,3,-1,-1.5,0,67%,-145,+135,,,78%,94%
,,,20160408,8:10p,,,HOU,MIL,4,6,-2,-1.5,0,64%,-123,+113,,,79%,90%
,,,20160408,8:10p,,,MIL,HOU,6,4,2,1.5,1,36%,+113,-123,,,21%,10%
,,,20160409,1:10p,,,PIT,CIN,1,5,-4,-1.5,0,60%,-121,+111,,,64%,65%
,,,20160409,1:10p,,,CIN,PIT,5,1,4,1.5,1,40%,+111,-121,,,36%,35%
,,,20160409,4:05p,,,LAD,SF,3,2,1,-1.5,1,62%,-140,+130,,,44%,56%
